subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
569,1,27,6,17,6,38,7,24,7,0.63,0.29,0.22,0.00,0.00,0.00,27,18,16.00,17.00,0.71,0.90,3.10,4.38,0.91,16.82,0.71,0.67,2.67,1.15,0.17,0.64,0.21,0.04,0.25
819,1,57,9,40,8,114,12,70,11,0.61,0.16,0.16,0.12,0.24,0.34,57,18,16.10,15.90,0.50,0.82,3.77,5.34,0.85,14.05,0.57,0.59,5.88,1.71,0.14,0.44,0.17,0.10,0.27
563,1,34,4,20,3,58,5,31,4,0.53,0.13,0.12,0.00,0.00,0.00,34,17,16.50,17.30,0.59,0.88,3.16,4.46,0.87,13.41,0.65,0.71,3.57,1.34,0.16,0.47,0.19,0.06,0.26
516,1,41,5,26,5,67,5,39,5,0.58,0.13,0.12,0.12,0.12,0.25,41,17,16.90,18.40,0.61,0.92,3.54,5.01,0.88,15.63,0.67,0.75,4.50,1.50,0.15,0.50,0.21,0.10,0.31
643,1,57,5,35,5,101,8,53,8,0.52,0.15,0.09,0.00,0.00,0.00,57,14,17.40,18.30,0.56,0.85,4.01,5.67,0.88,16.17,0.66,0.69,6.23,1.77,0.17,0.61,0.17,0.02,0.19
889,1,43,8,26,8,68,9,41,9,0.60,0.22,0.19,0.10,0.10,0.22,43,17,17.10,17.90,0.63,0.88,3.69,5.21,0.89,16.87,0.63,0.70,4.90,1.57,0.17,0.53,0.22,0.05,0.27
612,1,35,8,23,8,54,10,32,10,0.59,0.31,0.23,0.44,1.78,0.94,35,16,17.00,17.10,0.65,0.80,3.37,4.76,0.89,15.94,0.72,0.78,5.44,1.65,0.22,0.79,0.12,0.06,0.19
622,1,103,27,77,26,191,28,99,27,0.52,0.27,0.26,0.24,1.44,0.85,103,18,17.10,17.90,0.54,0.90,5.27,7.45,0.88,19.40,0.78,0.88,19.36,3.11,0.22,0.70,0.20,0.03,0.23
566,1,49,7,35,7,87,10,51,10,0.59,0.20,0.14,0.12,0.25,0.35,49,15,15.70,17.40,0.56,0.83,3.71,5.25,0.87,15.09,0.69,0.62,6.25,1.77,0.20,0.64,0.16,0.04,0.20
547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
