subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
156,1,38,9,34,8,52,9,45,8,0.87,0.18,0.24,0.08,0.16,0.28,38,37,36.60,37.20,0.73,0.74,3.73,5.27,0.92,21.62,0.76,0.76,14.44,2.69,0.42,0.80,0.13,0.07,0.20
157,1,24,3,20,2,25,3,21,2,0.84,0.10,0.12,0.00,0.00,0.00,24,24,24,24,0.96,0.96,3.39,4.80,0.99,110.23,0.95,1.00,7.00,1.87,0.33,0.80,0.24,0.19,0.43
159,1,37,7,32,6,53,11,42,8,0.79,0.19,0.19,0.05,0.05,0.15,37,36,35.50,36.40,0.70,0.72,3.59,5.08,0.91,19.05,0.76,0.76,12.19,2.47,0.38,0.67,0.14,0.10,0.24
160,1,38,8,33,7,46,8,39,7,0.85,0.18,0.21,0.17,0.70,0.59,38,38,38,38,0.83,0.83,3.96,5.60,0.95,33.32,0.85,0.83,15.70,2.80,0.49,0.67,0.21,0.05,0.26
161,1,34,8,31,5,42,9,38,5,0.90,0.13,0.24,0.04,0.04,0.14,34,34,34,34,0.81,0.81,3.71,5.25,0.94,28.71,0.82,0.76,14.44,2.69,0.50,0.86,0.11,0.05,0.16
163,1,55,11,51,10,80,15,66,11,0.82,0.17,0.20,0.12,0.48,0.49,55,38,38.50,37.50,0.69,0.76,4.35,6.15,0.91,22.26,0.77,0.82,22.09,3.32,0.41,0.69,0.12,0.11,0.23
164,1,43,6,39,5,63,7,51,5,0.81,0.10,0.14,0.00,0.00,0.00,43,35,36.40,35.50,0.68,0.70,3.83,5.42,0.91,19.52,0.76,0.74,14.81,2.72,0.39,0.67,0.14,0.08,0.22
165,1,36,5,31,4,49,7,39,4,0.80,0.10,0.14,0.05,0.05,0.16,36,36,36,36,0.73,0.73,3.64,5.14,0.92,21.34,0.79,0.85,14.45,2.69,0.44,0.60,0.15,0.05,0.21
166,1,29,4,26,3,46,5,39,3,0.85,0.08,0.14,0.00,0.00,0.00,29,29,29,29,0.63,0.63,3.02,4.28,0.88,13.80,0.67,0.70,9.80,2.21,0.36,0.43,0.15,0.08,0.23
167,1,36,7,32,6,48,10,39,8,0.81,0.21,0.19,0.10,0.20,0.32,36,36,36,36,0.75,0.75,3.67,5.20,0.93,22.62,0.82,0.85,14.45,2.69,0.44,0.56,0.13,0.13,0.26
168,1,29,6,25,6,36,6,31,6,0.86,0.19,0.21,0.11,0.21,0.32,29,29,29,29,0.81,0.81,3.42,4.83,0.94,25.79,0.81,0.79,11.84,2.43,0.48,0.71,0.13,0.03,0.16
170,1,42,7,38,6,56,10,47,6,0.84,0.13,0.17,0.00,0.00,0.00,42,38,38.20,39.00,0.75,0.76,3.97,5.61,0.93,24.46,0.81,0.80,16.00,2.83,0.43,0.91,0.11,0.09,0.19
171,1,50,6,46,5,67,6,59,5,0.88,0.08,0.12,0.06,0.12,0.24,50,39,40.00,39.70,0.75,0.78,4.32,6.11,0.93,26.23,0.78,0.76,19.88,3.15,0.44,0.71,0.12,0.05,0.17
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1,51,10,47,9,76,13,63,9,0.83,0.14,0.20,0.05,0.10,0.22,51,39,37.70,36.20,0.67,0.78,4.14,5.85,0.91,20.42,0.75,0.78,24.02,3.47,0.49,0.62,0.05,0.08,0.13
174,1,44,7,40,6,60,8,50,6,0.83,0.12,0.16,0.10,0.30,0.39,44,40,38.00,38.10,0.73,0.80,4.02,5.68,0.92,23.47,0.80,0.83,20.83,3.23,0.50,0.73,0.08,0.06,0.14
175,1,49,9,44,7,68,12,59,8,0.87,0.14,0.18,0.06,0.12,0.24,49,39,38.00,38.40,0.72,0.78,4.20,5.94,0.92,23.60,0.75,0.68,15.56,2.79,0.39,0.92,0.05,0.14,0.19
177,1,32,8,28,7,40,10,36,9,0.90,0.25,0.25,0.16,0.47,0.49,32,32,32,32,0.80,0.80,3.58,5.06,0.94,26.48,0.78,0.74,10.32,2.27,0.39,0.75,0.08,0.14,0.22
179,1,33,6,29,5,47,9,39,5,0.83,0.13,0.18,0.10,0.19,0.31,33,33,33,33,0.70,0.70,3.40,4.81,0.91,18.20,0.74,0.67,9.33,2.16,0.36,0.57,0.15,0.13,0.28
182,1,33,8,30,7,57,11,46,7,0.81,0.15,0.24,0.04,0.04,0.14,33,29,30.80,29.80,0.58,0.58,3.09,4.37,0.86,12.99,0.65,0.63,10.70,2.31,0.37,0.70,0.09,0.07,0.15
183,1,44,5,41,4,80,10,68,5,0.85,0.07,0.11,0.00,0.00,0.00,44,36,32.60,32.70,0.55,0.72,3.48,4.92,0.86,13.95,0.60,0.66,15.11,2.75,0.34,0.53,0.09,0.07,0.16
185,1,38,7,33,5,46,10,37,6,0.80,0.16,0.18,0.10,0.19,0.31,38,38,38,38,0.83,0.83,3.96,5.60,0.95,33.32,0.89,0.95,19.05,3.09,0.54,0.70,0.11,0.05,0.16
186,1,52,12,47,10,67,14,55,10,0.82,0.18,0.23,0.10,0.30,0.39,52,44,40.70,43.00,0.78,0.88,4.49,6.35,0.94,30.29,0.85,0.83,20.83,3.23,0.45,0.82,0.15,0.09,0.24
189,1,52,13,45,10,87,22,66,12,0.76,0.18,0.25,0.06,0.11,0.24,52,39,34.00,36.60,0.60,0.78,3.94,5.57,0.88,16.83,0.68,0.60,12.60,2.51,0.32,0.75,0.09,0.09,0.18
191,1,35,7,33,6,60,9,49,6,0.82,0.12,0.20,0.03,0.03,0.13,35,31,30.10,33.50,0.58,0.62,3.20,4.52,0.87,13.51,0.67,0.63,12.03,2.45,0.39,0.60,0.14,0.02,0.16
193,1,33,8,31,6,43,10,38,6,0.88,0.16,0.24,0.11,0.22,0.33,33,33,33,33,0.77,0.77,3.56,5.03,0.93,23.21,0.82,0.72,9.39,2.17,0.34,0.88,0.18,0.11,0.29
194,1,34,9,31,7,51,9,46,7,0.90,0.15,0.26,0.10,0.19,0.31,34,34,33.40,33.70,0.67,0.68,3.37,4.76,0.90,16.56,0.67,0.76,12.19,2.47,0.35,0.60,0.13,0.07,0.20
195,1,38,7,35,6,62,8,50,6,0.81,0.12,0.18,0.07,0.14,0.27,38,36,32.90,33.90,0.61,0.72,3.41,4.83,0.88,15.11,0.70,0.75,15.75,2.81,0.42,0.70,0.12,0.02,0.14
196,1,29,8,23,5,34,9,25,5,0.74,0.20,0.28,0.08,0.08,0.20,29,29,29,29,0.85,0.85,3.52,4.97,0.95,33.95,0.92,0.92,10.08,2.25,0.44,0.88,0.16,0.04,0.20
197,1,51,11,47,10,75,18,61,11,0.81,0.18,0.22,0.03,0.03,0.12,51,38,36.90,35.00,0.68,0.76,4.16,5.89,0.91,20.99,0.77,0.78,19.53,3.12,0.41,0.65,0.10,0.08,0.18
198,1,33,8,32,7,53,10,46,8,0.87,0.17,0.24,0.05,0.05,0.15,33,32,31.60,31.70,0.62,0.64,3.21,4.53,0.88,14.45,0.70,0.68,10.23,2.26,0.33,0.89,0.17,0.04,0.22
199,1,35,5,32,4,51,6,42,4,0.82,0.10,0.14,0.06,0.06,0.17,35,35,34.20,34.60,0.69,0.70,3.47,4.90,0.90,17.83,0.76,0.83,12.50,2.50,0.36,0.60,0.17,0.10,0.26
200,1,42,7,39,6,54,11,46,8,0.85,0.17,0.17,0.04,0.04,0.14,42,39,39.70,38.60,0.78,0.78,4.04,5.72,0.94,27.50,0.85,0.80,16.00,2.83,0.43,0.83,0.13,0.17,0.30
202,1,38,5,35,4,48,10,38,4,0.79,0.11,0.13,0.05,0.05,0.16,38,38,38,38,0.79,0.79,3.88,5.48,0.94,27.86,0.92,1.00,19.00,3.08,0.50,0.62,0.18,0.11,0.29
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,1,33,8,28,6,46,12,36,6,0.78,0.17,0.24,0.07,0.07,0.19,33,33,33,33,0.72,0.72,3.44,4.87,0.91,19.17,0.78,0.93,12.07,2.46,0.36,0.67,0.11,0.11,0.22
207,1,30,8,26,7,45,9,37,8,0.82,0.22,0.27,0.12,0.24,0.34,30,30,30,30,0.67,0.67,3.16,4.47,0.89,15.52,0.70,0.76,9.94,2.23,0.35,0.62,0.14,0.08,0.22
208,1,34,7,30,6,48,9,37,7,0.77,0.19,0.21,0.11,0.22,0.33,34,34,34,34,0.71,0.71,3.47,4.91,0.91,18.87,0.81,0.83,12.50,2.50,0.41,0.78,0.19,0.03,0.22
209,1,29,9,25,6,38,16,29,8,0.76,0.28,0.31,0.07,0.07,0.18,29,29,29,29,0.76,0.76,3.33,4.70,0.93,21.26,0.86,0.93,13.07,2.56,0.48,0.75,0.14,0.03,0.17
210,1,55,15,50,13,97,29,79,19,0.81,0.24,0.27,0.05,0.09,0.21,55,34,35.90,35.80,0.57,0.68,3.95,5.58,0.88,16.02,0.63,0.64,17.82,2.98,0.35,0.52,0.10,0.03,0.13
212,1,11,3,10,2,11,3,10,2,0.91,0.20,0.27,0.25,0.25,0.35,11,11,11,11,1.00,1.00,2.35,3.32,1.00,NaN,1.00,1.00,4.00,1.41,0.40,1.00,0.30,0.20,0.50
213,1,38,5,34,4,60,7,44,4,0.73,0.09,0.13,0.04,0.04,0.15,38,36,34.30,34.50,0.63,0.72,3.47,4.91,0.89,15.94,0.77,0.83,15.70,2.80,0.43,0.73,0.11,0.05,0.16
214,1,37,5,33,4,46,5,38,4,0.83,0.11,0.14,0.00,0.00,0.00,37,37,37,37,0.80,0.80,3.86,5.46,0.94,29.24,0.87,0.80,12.80,2.53,0.42,0.83,0.18,0.13,0.32
215,1,31,5,30,4,42,12,34,6,0.81,0.18,0.16,0.00,0.00,0.00,31,31,31,31,0.74,0.74,3.38,4.78,0.92,19.98,0.88,0.94,15.06,2.74,0.47,0.70,0.12,0.09,0.21
216,1,31,9,28,8,34,10,29,8,0.85,0.28,0.29,0.12,0.24,0.34,31,31,31,31,0.91,0.91,3.76,5.32,0.97,58.46,0.97,0.94,15.06,2.74,0.55,1.00,0.14,0.03,0.17
217,1,52,13,47,11,85,30,67,18,0.79,0.27,0.25,0.06,0.13,0.25,52,37,35.40,37.20,0.61,0.74,3.99,5.64,0.89,17.44,0.70,0.74,17.06,2.92,0.34,0.59,0.12,0.04,0.16
218,1,39,7,36,6,56,9,49,7,0.88,0.14,0.18,0.07,0.14,0.27,39,34,36.20,35.00,0.70,0.68,3.69,5.21,0.91,19.45,0.73,0.75,15.75,2.81,0.43,0.75,0.12,0.06,0.18
219,1,27,4,24,3,38,5,31,3,0.82,0.10,0.15,0.00,0.00,0.00,27,27,27,27,0.71,0.71,3.10,4.38,0.91,16.82,0.77,0.86,10.29,2.27,0.39,0.67,0.23,0.10,0.32
