filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
261.txt,1,51,14,47,12,72,16,59,13,0.82,0.22,0.27,0.10,0.31,0.39,51,39,38.00,37.20,0.71,0.78,4.25,6.01,0.92,23.03,0.80,0.72,15.21,2.76,0.36,0.80,0.17,0.15,0.32
262.txt,1,35,6,32,5,42,7,35,5,0.83,0.14,0.17,0.00,0.00,0.00,35,35,35,35,0.83,0.83,3.82,5.40,0.95,33.28,0.91,0.95,17.05,2.92,0.51,0.83,0.09,0.03,0.11
263.txt,1,47,9,44,8,62,11,56,8,0.90,0.14,0.19,0.12,0.48,0.49,47,41,39.80,39.60,0.76,0.82,4.22,5.97,0.93,26.71,0.79,0.79,20.48,3.20,0.46,0.70,0.11,0.11,0.21
264.txt,1,26,4,23,4,33,5,28,5,0.85,0.18,0.15,0.11,0.21,0.32,26,26,26,26,0.79,0.79,3.20,4.53,0.93,22.27,0.82,0.79,11.84,2.43,0.54,0.80,0.11,0.04,0.14
265.txt,1,47,6,42,5,66,9,52,7,0.79,0.13,0.13,0.04,0.04,0.15,47,39,38.00,39.80,0.71,0.78,4.09,5.79,0.92,22.45,0.81,0.78,14.09,2.65,0.35,0.80,0.15,0.17,0.33
266.txt,1,48,9,42,6,63,14,51,7,0.81,0.14,0.19,0.03,0.03,0.13,48,41,40.30,39.70,0.76,0.82,4.28,6.05,0.93,27.41,0.82,0.81,20.16,3.18,0.49,0.83,0.08,0.08,0.16
272.txt,1,42,10,39,9,52,12,43,9,0.83,0.21,0.24,0.10,0.20,0.32,42,40,40.70,40.70,0.81,0.80,4.12,5.82,0.95,31.75,0.91,0.85,14.45,2.69,0.40,0.92,0.16,0.07,0.23
273.txt,1,40,10,37,8,50,17,42,10,0.84,0.24,0.25,0.04,0.04,0.14,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.88,0.88,19.36,3.11,0.52,0.83,0.07,0.05,0.12
274.txt,1,34,6,31,5,55,11,46,7,0.84,0.15,0.18,0.04,0.04,0.14,34,33,31.80,31.80,0.62,0.66,3.24,4.58,0.88,14.50,0.67,0.68,11.56,2.40,0.37,0.70,0.11,0.04,0.15
275.txt,1,53,10,49,9,78,18,63,11,0.81,0.17,0.19,0.06,0.12,0.25,53,37,37.30,37.30,0.68,0.74,4.24,6.00,0.91,21.33,0.78,0.84,22.78,3.38,0.43,0.59,0.14,0.05,0.19
276.txt,1,39,8,32,3,56,13,43,6,0.77,0.14,0.21,0.04,0.04,0.14,39,35,35.50,35.20,0.70,0.70,3.69,5.21,0.91,19.45,0.74,0.80,16.00,2.83,0.47,0.75,0.09,0.07,0.16
277.txt,1,33,7,28,4,57,13,41,4,0.72,0.10,0.21,0.05,0.05,0.15,33,28,30.70,29.10,0.58,0.56,3.09,4.37,0.86,12.99,0.68,0.71,10.71,2.31,0.37,0.56,0.10,0.10,0.20
278.txt,1,37,6,34,5,51,8,41,5,0.80,0.12,0.16,0.00,0.00,0.00,37,36,36.60,36.00,0.73,0.72,3.66,5.18,0.92,20.92,0.83,0.81,13.76,2.62,0.41,0.91,0.07,0.10,0.17
279.txt,1,31,4,29,3,42,4,37,3,0.88,0.08,0.13,0.05,0.05,0.15,31,31,31,31,0.74,0.74,3.38,4.78,0.92,19.98,0.78,0.76,12.19,2.47,0.43,1.00,0.14,0.08,0.22
281.txt,1,40,3,36,2,54,5,44,2,0.81,0.05,0.07,0.00,0.00,0.00,40,38,37.80,37.70,0.74,0.76,3.85,5.44,0.92,23.03,0.82,0.79,17.29,2.94,0.50,0.80,0.16,0.07,0.23
282.txt,1,32,12,28,10,45,19,33,10,0.73,0.30,0.38,0.00,0.00,0.00,32,32,32,32,0.71,0.71,3.37,4.77,0.91,18.46,0.85,0.80,9.60,2.19,0.36,1.00,0.18,0.06,0.24
284.txt,1,12,7,11,6,13,7,12,6,0.92,0.50,0.58,0.20,0.20,0.32,12,12,12,12,0.92,0.92,2.35,3.33,0.97,35.70,0.92,1.00,5.00,1.58,0.42,1.00,0.17,0.08,0.25
285.txt,1,34,6,32,5,40,9,36,6,0.90,0.17,0.18,0.00,0.00,0.00,34,34,34,34,0.85,0.85,3.80,5.38,0.96,36.36,0.89,0.89,14.22,2.67,0.44,0.80,0.08,0.14,0.22
287.txt,1,20,5,19,5,20,5,19,5,0.95,0.26,0.25,0.08,0.08,0.20,20,20,20,20,1.00,1.00,3.16,4.47,1.00,NaN,1.00,1.00,12.00,2.45,0.63,1.00,0.16,0.11,0.26
288.txt,1,37,7,35,6,47,7,39,6,0.83,0.15,0.19,0.06,0.06,0.17,37,37,37,37,0.79,0.79,3.82,5.40,0.94,26.91,0.90,1.00,18.00,3.00,0.46,0.88,0.13,0.15,0.28
290.txt,1,39,8,35,7,50,8,45,7,0.90,0.16,0.21,0.08,0.17,0.29,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.78,0.67,10.67,2.31,0.36,0.88,0.18,0.09,0.27
291.txt,1,35,4,31,3,44,6,37,3,0.84,0.08,0.11,0.00,0.00,0.00,35,35,35,35,0.80,0.80,3.73,5.28,0.94,27.18,0.84,0.86,15.43,2.78,0.49,0.86,0.08,0.14,0.22
292.txt,1,39,7,36,6,71,15,60,9,0.85,0.15,0.18,0.03,0.03,0.11,39,32,32.00,32.20,0.55,0.64,3.27,4.63,0.86,13.17,0.60,0.59,13.56,2.60,0.38,0.56,0.07,0.07,0.13
293.txt,1,41,5,36,3,71,7,58,3,0.82,0.05,0.12,0.04,0.04,0.13,41,37,32.40,34.20,0.58,0.74,3.44,4.87,0.87,14.37,0.62,0.61,10.32,2.27,0.29,0.62,0.16,0.09,0.24
294.txt,1,18,5,14,4,19,5,15,4,0.79,0.27,0.28,0.10,0.10,0.22,18,18,18,18,0.95,0.95,2.92,4.13,0.98,69.64,0.93,0.90,8.10,2.01,0.60,1.00,0.20,0.00,0.20
295.txt,1,45,7,41,6,60,8,50,7,0.83,0.14,0.16,0.04,0.04,0.14,45,39,38.80,38.20,0.75,0.78,4.11,5.81,0.93,25.31,0.82,0.81,17.93,2.99,0.44,0.77,0.06,0.12,0.18
