filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
224.txt,1,16,8,13,7,16,8,13,7,0.81,0.54,0.50,0.25,0.25,0.35,16,16,16,16,1.00,1.00,2.83,4.00,1.00,NaN,1.00,1.00,4.00,1.41,0.31,1.00,0.15,0.08,0.23
225.txt,1,16,7,13,6,19,8,14,7,0.74,0.50,0.44,0.40,0.80,0.63,16,16,16,16,0.84,0.84,2.60,3.67,0.94,21.91,0.93,1.00,5.00,1.58,0.36,0.83,0.07,0.14,0.21
226.txt,1,15,7,12,6,20,10,14,7,0.70,0.50,0.47,0.17,0.17,0.29,15,15,15,15,0.75,0.75,2.37,3.35,0.90,13.55,0.86,0.83,4.17,1.44,0.36,0.86,0.07,0.00,0.07
228.txt,1,16,7,13,6,19,8,14,7,0.74,0.50,0.44,0.20,0.20,0.32,16,16,16,16,0.84,0.84,2.60,3.67,0.94,21.91,0.93,1.00,5.00,1.58,0.36,0.83,0.14,0.07,0.21
230.txt,1,30,11,27,10,51,18,37,14,0.73,0.38,0.37,0.14,0.43,0.46,30,30,29.60,29.40,0.59,0.60,2.97,4.20,0.87,12.65,0.73,0.71,10.71,2.31,0.41,0.77,0.05,0.03,0.08
232.txt,1,18,8,15,7,29,17,21,12,0.72,0.57,0.44,0.14,0.14,0.27,18,18,18,18,0.62,0.62,2.36,3.34,0.86,10.33,0.71,0.86,5.14,1.60,0.29,0.60,0.10,0.05,0.14
233.txt,1,16,8,14,7,23,10,17,8,0.74,0.47,0.50,0.17,0.17,0.29,16,16,16,16,0.70,0.70,2.36,3.34,0.88,11.77,0.82,0.83,4.17,1.44,0.29,0.86,0.12,0.06,0.18
234.txt,1,10,3,9,3,11,4,10,4,0.91,0.40,0.30,0.25,0.25,0.35,10,10,10,10,0.91,0.91,2.13,3.02,0.96,26.20,0.90,1.00,4.00,1.41,0.40,0.75,0.10,0.10,0.20
235.txt,1,15,8,13,7,18,10,14,7,0.78,0.50,0.53,0.17,0.17,0.29,15,15,15,15,0.83,0.83,2.50,3.54,0.94,19.90,0.93,0.83,4.17,1.44,0.36,1.00,0.07,0.00,0.07
237.txt,1,19,9,16,8,27,15,19,9,0.70,0.47,0.47,0.11,0.11,0.24,19,19,19,19,0.70,0.70,2.59,3.66,0.89,13.43,0.84,0.78,5.44,1.65,0.37,0.89,0.05,0.00,0.05
240.txt,1,16,7,13,6,20,10,14,7,0.70,0.50,0.44,0.17,0.17,0.29,16,16,16,16,0.80,0.80,2.53,3.58,0.93,17.47,0.93,1.00,6.00,1.73,0.43,0.83,0.14,0.00,0.14
241.txt,1,20,10,17,9,27,13,18,9,0.67,0.50,0.50,0.17,0.17,0.29,20,20,20,20,0.74,0.74,2.72,3.85,0.91,15.72,0.94,0.83,4.17,1.44,0.28,1.00,0.11,0.06,0.17
