filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
..\data\indiv_files\STAT_C_EN_corrected\2aDec\775.txt,1,15,3,9,3,23,5,13,5,0.57,0.38,0.20,0.00,0.00,0.00,15,15,15,15,0.65,0.65,2.21,3.13,0.86,9.99,0.69,1.00,1.00,0.71,0.08,0.64,0.08,0.00,0.08
..\data\indiv_files\STAT_C_EN_corrected\2aDec\838.txt,1,16,4,10,4,29,6,15,6,0.52,0.40,0.25,0.00,0.00,0.00,16,16,16,16,0.55,0.55,2.10,2.97,0.82,8.28,0.67,1.00,1.00,0.71,0.07,0.58,0.13,0.00,0.13
..\data\indiv_files\STAT_C_EN_corrected\2aDec\675.txt,1,19,4,13,4,34,6,18,6,0.53,0.33,0.21,0.00,0.00,0.00,19,19,19,19,0.56,0.56,2.30,3.26,0.83,9.28,0.72,1.00,1.00,0.71,0.06,0.67,0.11,0.00,0.11
..\data\indiv_files\STAT_C_EN_corrected\2aDec\820.txt,1,24,4,16,4,31,4,17,4,0.55,0.24,0.17,0,0,0,24,24,24,24,0.77,0.77,3.05,4.31,0.93,20.01,0.94,0,0,0,0.00,0.92,0.18,0.06,0.24
..\data\indiv_files\STAT_C_EN_corrected\2aDec\840.txt,1,1,0,1,0,1,0,1,0,1.00,0.00,0.00,0,0,0,1,1,1,1,1.00,1.00,0.71,1.00,0,NaN,1.00,0,0,0,0.00,1.00,0.00,0.00,0.00
..\data\indiv_files\STAT_C_EN_corrected\2aDec\758.txt,1,17,4,11,4,21,4,11,4,0.52,0.36,0.24,0.00,0.00,0.00,17,17,17,17,0.81,0.81,2.62,3.71,0.93,19.05,1.00,1.00,1.00,0.71,0.09,1.00,0.18,0.09,0.27
..\data\indiv_files\STAT_C_EN_corrected\2aDec\596.txt,1,23,3,15,3,31,3,18,3,0.58,0.17,0.13,0.00,0.00,0.00,23,23,23,23,0.74,0.74,2.92,4.13,0.91,17.16,0.83,1.00,3.00,1.22,0.17,0.85,0.06,0.00,0.06
..\data\indiv_files\STAT_C_EN_corrected\2aDec\878.txt,1,26,4,17,4,42,6,23,6,0.55,0.26,0.15,0.00,0.00,0.00,26,26,26,26,0.62,0.62,2.84,4.01,0.87,12.65,0.74,1.00,2.00,1.00,0.09,0.67,0.09,0.04,0.13
..\data\indiv_files\STAT_C_EN_corrected\2aDec\706.txt,1,20,5,12,5,31,7,16,7,0.52,0.44,0.25,0.00,0.00,0.00,20,20,20,20,0.65,0.65,2.54,3.59,0.87,11.69,0.75,1.00,1.00,0.71,0.06,0.69,0.12,0.00,0.12
..\data\indiv_files\STAT_C_EN_corrected\2aDec\724.txt,1,19,4,12,4,34,6,18,6,0.53,0.33,0.21,0.00,0.00,0.00,19,19,19,19,0.56,0.56,2.30,3.26,0.83,9.28,0.67,1.00,1.00,0.71,0.06,0.57,0.11,0.06,0.17
..\data\indiv_files\STAT_C_EN_corrected\2aDec\561.txt,1,20,4,12,4,32,6,18,6,0.56,0.33,0.20,0.00,0.00,0.00,20,20,20,20,0.62,0.62,2.50,3.54,0.86,11.10,0.67,0.67,1.33,0.82,0.11,0.58,0.11,0.06,0.17
..\data\indiv_files\STAT_C_EN_corrected\2aDec\735.txt,1,18,5,13,5,27,7,16,7,0.59,0.44,0.28,0.33,0.33,0.41,18,18,18,18,0.67,0.67,2.45,3.46,0.88,11.63,0.81,1.00,3.00,1.22,0.19,0.70,0.12,0.06,0.19
..\data\indiv_files\STAT_C_EN_corrected\2aDec\796.txt,1,21,4,15,4,27,7,18,7,0.67,0.39,0.19,1.00,2.00,1.00,21,21,21,21,0.78,0.78,2.86,4.04,0.92,18.77,0.83,1.00,2.00,1.00,0.11,0.82,0.17,0.11,0.28
..\data\indiv_files\STAT_C_EN_corrected\2aDec\605.txt,1,19,3,12,3,25,3,14,3,0.56,0.21,0.16,0.00,0.00,0.00,19,19,19,19,0.76,0.76,2.69,3.80,0.91,16.40,0.86,1.00,1.00,0.71,0.07,0.80,0.14,0.07,0.21
..\data\indiv_files\STAT_C_EN_corrected\2aDec\739.txt,1,18,3,12,3,30,5,17,5,0.57,0.29,0.17,0.00,0.00,0.00,18,18,18,18,0.60,0.60,2.32,3.29,0.85,9.84,0.71,1.00,1.00,0.71,0.06,0.67,0.06,0.00,0.06
..\data\indiv_files\STAT_C_EN_corrected\2aDec\760.txt,1,15,3,9,3,24,4,13,4,0.54,0.31,0.20,0.00,0.00,0.00,15,15,15,15,0.62,0.62,2.17,3.06,0.85,9.33,0.69,1.00,1.00,0.71,0.08,0.60,0.15,0.00,0.15
..\data\indiv_files\STAT_C_EN_corrected\2aDec\860.txt,1,18,3,12,3,29,5,18,5,0.62,0.28,0.17,0.00,0.00,0.00,18,18,18,18,0.62,0.62,2.36,3.34,0.86,10.33,0.67,1.00,1.00,0.71,0.06,0.58,0.17,0.06,0.22
..\data\indiv_files\STAT_C_EN_corrected\2aDec\816.txt,1,13,3,8,3,13,3,8,3,0.62,0.38,0.23,0.00,0.00,0.00,13,13,13,13,1.00,1.00,2.55,3.61,1.00,NaN,1.00,1.00,1.00,0.71,0.12,1.00,0.00,0.00,0.00
..\data\indiv_files\STAT_C_EN_corrected\2aDec\824.txt,1,16,4,10,4,29,6,15,6,0.52,0.40,0.25,0.00,0.00,0.00,16,16,16,16,0.55,0.55,2.10,2.97,0.82,8.28,0.67,1.00,1.00,0.71,0.07,0.60,0.20,0.00,0.20
..\data\indiv_files\STAT_C_EN_corrected\2aDec\711.txt,1,16,3,10,3,16,3,10,3,0.62,0.30,0.19,0.50,0.50,0.50,16,16,16,16,1.00,1.00,2.83,4.00,1.00,NaN,1.00,1.00,2.00,1.00,0.20,1.00,0.10,0.00,0.10
..\data\indiv_files\STAT_C_EN_corrected\2aDec\633.txt,1,21,4,14,4,34,6,19,6,0.56,0.32,0.19,0.00,0.00,0.00,21,21,21,21,0.62,0.62,2.55,3.60,0.86,11.21,0.74,1.00,1.00,0.71,0.05,0.67,0.11,0.05,0.16
..\data\indiv_files\STAT_C_EN_corrected\2aDec\757.txt,1,24,4,17,4,36,6,21,6,0.58,0.29,0.17,0.00,0.00,0.00,24,24,24,24,0.67,0.67,2.83,4.00,0.89,13.75,0.81,1.00,2.00,1.00,0.10,0.79,0.14,0.10,0.24
..\data\indiv_files\STAT_C_EN_corrected\2aDec\752.txt,1,22,3,14,3,34,7,21,7,0.62,0.33,0.14,0.00,0.00,0.00,22,22,22,22,0.65,0.65,2.67,3.77,0.88,12.41,0.67,1.00,2.00,1.00,0.10,0.59,0.05,0.05,0.10
..\data\indiv_files\STAT_C_EN_corrected\2aDec\899.txt,1,17,3,11,3,20,3,12,3,0.60,0.25,0.18,1.00,1.00,0.71,17,17,17,17,0.85,0.85,2.69,3.80,0.95,23.98,0.92,1.00,1.00,0.71,0.08,0.88,0.17,0.08,0.25
..\data\indiv_files\STAT_C_EN_corrected\2aDec\826.txt,1,18,4,12,4,31,6,19,6,0.61,0.32,0.22,0.33,0.33,0.41,18,18,18,18,0.58,0.58,2.29,3.23,0.84,9.42,0.63,0.67,1.33,0.82,0.11,0.57,0.11,0.00,0.11
..\data\indiv_files\STAT_C_EN_corrected\2aDec\922.txt,1,15,3,9,3,21,5,13,5,0.62,0.38,0.20,1.00,1.00,0.71,15,15,15,15,0.71,0.71,2.31,3.27,0.89,11.96,0.69,1.00,1.00,0.71,0.08,0.64,0.08,0.00,0.08
..\data\indiv_files\STAT_C_EN_corrected\2aDec\595.txt,1,21,5,12,5,29,7,16,7,0.55,0.44,0.24,0.00,0.00,0.00,21,21,21,21,0.72,0.72,2.76,3.90,0.90,15.26,0.75,1.00,1.00,0.71,0.06,0.69,0.12,0.00,0.12
..\data\indiv_files\STAT_C_EN_corrected\2aDec\865.txt,1,23,4,14,4,32,5,16,5,0.50,0.31,0.17,0.00,0.00,0.00,23,23,23,23,0.72,0.72,2.88,4.07,0.90,15.80,0.88,1.00,1.00,0.71,0.06,0.83,0.19,0.00,0.19
..\data\indiv_files\STAT_C_EN_corrected\2aDec\795.txt,1,17,4,9,4,26,10,15,10,0.58,0.67,0.24,0.00,0.00,0.00,17,17,17,17,0.65,0.65,2.36,3.33,0.87,10.85,0.60,1.00,1.00,0.71,0.07,0.50,0.13,0.00,0.13
..\data\indiv_files\STAT_C_EN_corrected\2aDec\905.txt,1,16,4,10,4,27,6,15,6,0.56,0.40,0.25,0.00,0.00,0.00,16,16,16,16,0.59,0.59,2.18,3.08,0.84,9.02,0.67,1.00,1.00,0.71,0.07,0.58,0.13,0.00,0.13
..\data\indiv_files\STAT_C_EN_corrected\2aDec\763.txt,1,16,3,9,3,19,3,10,3,0.53,0.30,0.19,0.00,0.00,0.00,16,16,16,16,0.84,0.84,2.60,3.67,0.94,21.91,0.90,1.00,1.00,0.71,0.10,0.88,0.10,0.00,0.10
..\data\indiv_files\STAT_C_EN_corrected\2aDec\784.txt,1,16,2,11,2,24,2,14,2,0.58,0.14,0.12,0.00,0.00,0.00,16,16,16,16,0.67,0.67,2.31,3.27,0.87,10.82,0.79,1.00,1.00,0.71,0.07,0.73,0.14,0.00,0.14
..\data\indiv_files\STAT_C_EN_corrected\2aDec\558.txt,1,18,5,12,5,33,9,20,9,0.61,0.45,0.28,0.00,0.00,0.00,18,18,18,18,0.55,0.55,2.22,3.13,0.83,8.76,0.60,1.00,1.00,0.71,0.05,0.56,0.10,0.00,0.10
..\data\indiv_files\STAT_C_EN_corrected\2aDec\533.txt,1,16,1,11,1,17,1,11,1,0.65,0.09,0.06,0.00,0.00,0.00,16,16,16,16,0.94,0.94,2.74,3.88,0.98,57.50,1.00,1.00,2.00,1.00,0.18,1.00,0.18,0.27,0.45
..\data\indiv_files\STAT_C_EN_corrected\2aDec\811.txt,1,18,4,12,4,23,4,13,4,0.57,0.31,0.22,0.00,0.00,0.00,18,18,18,18,0.78,0.78,2.65,3.75,0.92,17.42,0.92,1.00,1.00,0.71,0.08,0.90,0.15,0.00,0.15
..\data\indiv_files\STAT_C_EN_corrected\2aDec\917.txt,1,26,6,17,6,39,9,23,9,0.59,0.39,0.23,0.00,0.00,0.00,26,26,26,26,0.67,0.67,2.94,4.16,0.89,14.38,0.74,1.00,2.00,1.00,0.09,0.62,0.17,0.04,0.22
..\data\indiv_files\STAT_C_EN_corrected\2aDec\582.txt,1,20,7,14,7,30,8,17,8,0.57,0.47,0.35,0.00,0.00,0.00,20,20,20,20,0.67,0.67,2.58,3.65,0.88,12.39,0.82,1.00,1.00,0.71,0.06,0.77,0.18,0.00,0.18
..\data\indiv_files\STAT_C_EN_corrected\2aDec\855.txt,1,19,3,13,3,29,5,17,5,0.59,0.29,0.16,0.00,0.00,0.00,19,19,19,19,0.66,0.66,2.49,3.53,0.87,11.65,0.76,1.00,2.00,1.00,0.12,0.64,0.12,0.12,0.24
..\data\indiv_files\STAT_C_EN_corrected\2aDec\652.txt,1,27,4,19,4,36,5,22,5,0.61,0.23,0.15,0.50,0.50,0.50,27,27,27,27,0.75,0.75,3.18,4.50,0.92,19.39,0.86,1.00,2.00,1.00,0.09,0.83,0.14,0.23,0.36
..\data\indiv_files\STAT_C_EN_corrected\2aDec\748.txt,1,21,4,15,4,35,6,19,6,0.54,0.32,0.19,0.00,0.00,0.00,21,21,21,21,0.60,0.60,2.51,3.55,0.86,10.75,0.79,1.00,2.00,1.00,0.11,0.69,0.16,0.05,0.21
..\data\indiv_files\STAT_C_EN_corrected\2aDec\549.txt,1,16,3,10,3,19,3,10,3,0.53,0.30,0.19,0.00,0.00,0.00,16,16,16,16,0.84,0.84,2.60,3.67,0.94,21.91,1.00,1.00,1.00,0.71,0.10,1.00,0.20,0.10,0.30
..\data\indiv_files\STAT_C_EN_corrected\2aDec\552.txt,1,17,4,11,4,31,6,17,6,0.55,0.35,0.24,0.00,0.00,0.00,17,17,17,17,0.55,0.55,2.16,3.05,0.83,8.52,0.65,1.00,1.00,0.71,0.06,0.58,0.18,0.00,0.18
..\data\indiv_files\STAT_C_EN_corrected\2aDec\668.txt,1,20,4,14,4,34,6,20,6,0.59,0.30,0.20,0.00,0.00,0.00,20,20,20,20,0.59,0.59,2.43,3.43,0.85,10.18,0.70,1.00,1.00,0.71,0.05,0.65,0.10,0.00,0.10
..\data\indiv_files\STAT_C_EN_corrected\2aDec\511.txt,1,15,4,10,3,18,4,10,3,0.56,0.30,0.27,0.00,0.00,0.00,15,15,15,15,0.83,0.83,2.50,3.54,0.94,19.90,1.00,1.00,1.00,0.71,0.10,1.00,0.30,0.10,0.40
..\data\indiv_files\STAT_C_EN_corrected\2aDec\509.txt,1,20,5,14,5,29,7,18,7,0.62,0.39,0.25,0.00,0.00,0.00,20,20,20,20,0.69,0.69,2.63,3.71,0.89,13.25,0.78,1.00,2.00,1.00,0.11,0.69,0.17,0.00,0.17
..\data\indiv_files\STAT_C_EN_corrected\2aDec\698.txt,1,16,5,10,5,26,7,15,7,0.58,0.47,0.31,0.00,0.00,0.00,16,16,16,16,0.62,0.62,2.22,3.14,0.85,9.50,0.67,1.00,1.00,0.71,0.07,0.62,0.07,0.00,0.07
..\data\indiv_files\STAT_C_EN_corrected\2aDec\659.txt,1,20,5,13,5,37,8,20,8,0.54,0.40,0.25,0.00,0.00,0.00,20,20,20,20,0.54,0.54,2.32,3.29,0.83,9.20,0.65,1.00,1.00,0.71,0.05,0.56,0.10,0.05,0.15
..\data\indiv_files\STAT_C_EN_corrected\2aDec\644.txt,1,19,3,13,3,28,5,17,5,0.61,0.29,0.16,0.00,0.00,0.00,19,19,19,19,0.68,0.68,2.54,3.59,0.88,12.44,0.76,1.00,2.00,1.00,0.12,0.71,0.06,0.00,0.06
..\data\indiv_files\STAT_C_EN_corrected\2aDec\616.txt,1,23,4,14,4,38,8,21,8,0.55,0.38,0.17,0.00,0.00,0.00,23,23,23,23,0.61,0.61,2.64,3.73,0.86,11.45,0.67,1.00,1.00,0.71,0.05,0.56,0.14,0.05,0.19
..\data\indiv_files\STAT_C_EN_corrected\2aDec\850.txt,1,18,6,14,6,24,7,15,7,0.62,0.47,0.33,0.00,0.00,0.00,18,18,18,18,0.75,0.75,2.60,3.67,0.91,15.25,0.93,1.00,1.00,0.71,0.07,0.91,0.20,0.00,0.20
..\data\indiv_files\STAT_C_EN_corrected\2aDec\908.txt,1,19,3,13,3,32,5,19,5,0.59,0.26,0.16,0.00,0.00,0.00,19,19,19,19,0.59,0.59,2.38,3.36,0.85,10.01,0.68,1.00,1.00,0.71,0.05,0.69,0.16,0.05,0.21
..\data\indiv_files\STAT_C_EN_corrected\2aDec\609.txt,1,21,4,14,4,34,6,19,6,0.56,0.32,0.19,0.00,0.00,0.00,21,21,21,21,0.62,0.62,2.55,3.60,0.86,11.21,0.74,1.00,1.00,0.71,0.05,0.69,0.11,0.00,0.11
..\data\indiv_files\STAT_C_EN_corrected\2aDec\772.txt,1,15,1,8,1,19,1,10,1,0.53,0.10,0.07,0.00,0.00,0.00,15,15,15,15,0.79,0.79,2.43,3.44,0.92,15.93,0.80,1.00,1.00,0.71,0.10,0.71,0.20,0.00,0.20
..\data\indiv_files\STAT_C_EN_corrected\2aDec\776.txt,1,16,5,10,5,21,6,11,6,0.52,0.55,0.31,0.00,0.00,0.00,16,16,16,16,0.76,0.76,2.47,3.49,0.91,14.80,0.91,1.00,1.00,0.71,0.09,0.88,0.18,0.00,0.18
..\data\indiv_files\STAT_C_EN_corrected\2aDec\623.txt,1,11,2,6,2,15,2,8,2,0.53,0.25,0.18,0.00,0.00,0.00,11,11,11,11,0.73,0.73,2.01,2.84,0.89,10.27,0.75,1.00,1.00,0.71,0.12,0.71,0.00,0.00,0.00
..\data\indiv_files\STAT_C_EN_corrected\2aDec\897.txt,1,25,4,16,4,36,4,20,4,0.56,0.20,0.16,0.20,0.20,0.32,25,25,25,25,0.69,0.69,2.95,4.17,0.90,15.29,0.80,0.80,3.20,1.26,0.20,0.79,0.05,0.00,0.05
..\data\indiv_files\STAT_C_EN_corrected\2aDec\843.txt,1,17,5,11,5,26,7,15,7,0.58,0.47,0.29,0.00,0.00,0.00,17,17,17,17,0.65,0.65,2.36,3.33,0.87,10.85,0.73,1.00,1.00,0.71,0.07,0.67,0.13,0.00,0.13
..\data\indiv_files\STAT_C_EN_corrected\2aDec\726.txt,1,21,4,13,4,29,6,17,6,0.59,0.35,0.19,1.00,1.00,0.71,21,21,21,21,0.72,0.72,2.76,3.90,0.90,15.26,0.76,1.00,1.00,0.71,0.06,0.69,0.18,0.00,0.18
..\data\indiv_files\STAT_C_EN_corrected\2aDec\766.txt,1,18,3,11,3,29,5,15,5,0.52,0.33,0.17,0.00,0.00,0.00,18,18,18,18,0.62,0.62,2.36,3.34,0.86,10.33,0.73,1.00,3.00,1.22,0.20,0.64,0.07,0.00,0.07
..\data\indiv_files\STAT_C_EN_corrected\2aDec\544.txt,1,17,3,11,3,28,5,18,5,0.64,0.28,0.18,1.00,1.00,0.71,17,17,17,17,0.61,0.61,2.27,3.21,0.85,9.66,0.61,1.00,1.00,0.71,0.06,0.57,0.11,0.00,0.11
..\data\indiv_files\STAT_C_EN_corrected\2aDec\856.txt,1,16,6,10,6,24,8,14,8,0.58,0.57,0.38,0.00,0.00,0.00,16,16,16,16,0.67,0.67,2.31,3.27,0.87,10.82,0.71,1.00,1.00,0.71,0.07,0.70,0.14,0.00,0.14
..\data\indiv_files\STAT_C_EN_corrected\2aDec\536.txt,1,21,3,14,3,33,5,17,5,0.52,0.29,0.14,0.00,0.00,0.00,21,21,21,21,0.64,0.64,2.58,3.66,0.87,11.75,0.82,1.00,1.00,0.71,0.06,0.77,0.18,0.00,0.18
..\data\indiv_files\STAT_C_EN_corrected\2aDec\787.txt,1,26,4,17,4,42,6,23,6,0.55,0.26,0.15,0.00,0.00,0.00,26,26,26,26,0.62,0.62,2.84,4.01,0.87,12.65,0.74,1.00,3.00,1.22,0.13,0.73,0.09,0.04,0.13
..\data\indiv_files\STAT_C_EN_corrected\2aDec\523.txt,1,23,5,15,5,32,6,18,6,0.56,0.33,0.22,0,0,0,23,23,23,23,0.72,0.72,2.88,4.07,0.90,15.80,0.83,0,0,0,0.00,0.80,0.11,0.06,0.17
..\data\indiv_files\STAT_C_EN_corrected\2aDec\723.txt,1,30,6,18,6,46,6,21,6,0.46,0.29,0.20,0.25,0.25,0.35,30,30,30,30,0.65,0.65,3.13,4.42,0.89,14.89,0.86,0.75,2.25,1.06,0.14,0.85,0.19,0.00,0.19
..\data\indiv_files\STAT_C_EN_corrected\2aDec\863.txt,1,20,4,14,4,33,6,19,6,0.58,0.32,0.20,0.00,0.00,0.00,20,20,20,20,0.61,0.61,2.46,3.48,0.86,10.60,0.74,1.00,1.00,0.71,0.05,0.67,0.11,0.05,0.16
..\data\indiv_files\STAT_C_EN_corrected\2aDec\556.txt,1,17,4,11,4,28,6,17,6,0.61,0.35,0.24,0.00,0.00,0.00,17,17,17,17,0.61,0.61,2.27,3.21,0.85,9.66,0.65,1.00,1.00,0.71,0.06,0.57,0.12,0.00,0.12
..\data\indiv_files\STAT_C_EN_corrected\2aDec\617.txt,1,15,3,9,3,23,5,13,5,0.57,0.38,0.20,0,0,0,15,15,15,15,0.65,0.65,2.21,3.13,0.86,9.99,0.69,0,0,0,0.00,0.70,0.15,0.00,0.15
..\data\indiv_files\STAT_C_EN_corrected\2aDec\833.txt,1,18,4,12,4,32,6,18,6,0.56,0.33,0.22,0.00,0.00,0.00,18,18,18,18,0.56,0.56,2.25,3.18,0.83,9.07,0.67,1.00,1.00,0.71,0.06,0.64,0.11,0.00,0.11
..\data\indiv_files\STAT_C_EN_corrected\2aDec\830.txt,1,22,5,14,5,41,7,19,7,0.46,0.37,0.23,0.00,0.00,0.00,22,22,22,22,0.54,0.54,2.43,3.44,0.83,9.62,0.74,1.00,1.00,0.71,0.05,0.73,0.11,0.00,0.11
..\data\indiv_files\STAT_C_EN_corrected\2aDec\737.txt,1,20,3,14,3,31,4,18,4,0.58,0.22,0.15,0.00,0.00,0.00,20,20,20,20,0.65,0.65,2.54,3.59,0.87,11.69,0.78,1.00,2.00,1.00,0.11,0.69,0.17,0.00,0.17
..\data\indiv_files\STAT_C_EN_corrected\2aDec\858.txt,1,17,3,11,3,24,5,16,5,0.67,0.31,0.18,1.00,1.00,0.71,17,17,17,17,0.71,0.71,2.45,3.47,0.89,12.72,0.69,1.00,1.00,0.71,0.06,0.58,0.12,0.06,0.19
..\data\indiv_files\STAT_C_EN_corrected\2aDec\916.txt,1,22,4,14,4,37,6,19,6,0.51,0.32,0.18,0.00,0.00,0.00,22,22,22,22,0.59,0.59,2.56,3.62,0.86,10.89,0.74,1.00,2.00,1.00,0.11,0.67,0.11,0.00,0.11
..\data\indiv_files\STAT_C_EN_corrected\2aDec\702.txt,1,27,6,17,6,35,6,17,6,0.49,0.35,0.22,0.50,0.50,0.50,27,27,27,27,0.77,0.77,3.23,4.56,0.93,21.15,1.00,1.00,2.00,1.00,0.12,1.00,0.29,0.06,0.35
..\data\indiv_files\STAT_C_EN_corrected\2aDec\577.txt,1,13,2,8,2,20,2,10,2,0.50,0.20,0.15,0.00,0.00,0.00,13,13,13,13,0.65,0.65,2.06,2.91,0.86,9.05,0.80,1.00,1.00,0.71,0.10,0.71,0.20,0.00,0.20
..\data\indiv_files\STAT_C_EN_corrected\2aDec\810.txt,1,19,4,12,4,25,4,13,4,0.52,0.31,0.21,0.33,0.33,0.41,19,19,19,19,0.76,0.76,2.69,3.80,0.91,16.40,0.92,1.00,3.00,1.22,0.23,0.83,0.23,0.08,0.31
..\data\indiv_files\STAT_C_EN_corrected\2aDec\798.txt,1,38,7,24,7,53,9,28,9,0.53,0.32,0.18,0.00,0.00,0.00,38,38,36.30,36.40,0.72,0.76,3.69,5.22,0.92,20.58,0.86,1.00,2.00,1.00,0.07,0.83,0.18,0.11,0.29
..\data\indiv_files\STAT_C_EN_corrected\2aDec\747.txt,1,18,4,12,4,33,6,17,6,0.52,0.35,0.22,0.00,0.00,0.00,18,18,18,18,0.55,0.55,2.22,3.13,0.83,8.76,0.71,1.00,1.00,0.71,0.06,0.62,0.18,0.00,0.18
..\data\indiv_files\STAT_C_EN_corrected\2aDec\593.txt,1,19,4,13,4,31,6,18,6,0.58,0.33,0.21,0.00,0.00,0.00,19,19,19,19,0.61,0.61,2.41,3.41,0.86,10.46,0.72,1.00,1.00,0.71,0.06,0.67,0.11,0.00,0.11
..\data\indiv_files\STAT_C_EN_corrected\2aDec\534.txt,1,19,5,12,5,34,8,18,8,0.53,0.44,0.26,0.00,0.00,0.00,19,19,19,19,0.56,0.56,2.30,3.26,0.83,9.28,0.67,1.00,1.00,0.71,0.06,0.57,0.11,0.06,0.17
..\data\indiv_files\STAT_C_EN_corrected\2aDec\898.txt,1,16,4,9,4,23,6,12,6,0.52,0.50,0.25,0.00,0.00,0.00,16,16,16,16,0.70,0.70,2.36,3.34,0.88,11.77,0.75,1.00,1.00,0.71,0.08,0.75,0.25,0.00,0.25
..\data\indiv_files\STAT_C_EN_corrected\2aDec\637.txt,1,19,4,12,4,21,4,13,4,0.62,0.31,0.21,0.00,0.00,0.00,19,19,19,19,0.90,0.90,2.93,4.15,0.97,40.22,0.92,1.00,2.00,1.00,0.15,0.88,0.15,0.08,0.23
..\data\indiv_files\STAT_C_EN_corrected\2aDec\620.txt,1,22,4,14,4,33,6,19,6,0.58,0.32,0.18,0.00,0.00,0.00,22,22,22,22,0.67,0.67,2.71,3.83,0.88,13.09,0.74,1.00,1.00,0.71,0.05,0.69,0.11,0.00,0.11
..\data\indiv_files\STAT_C_EN_corrected\2aDec\727.txt,1,18,4,12,4,30,6,16,6,0.53,0.38,0.22,0.00,0.00,0.00,18,18,18,18,0.60,0.60,2.32,3.29,0.85,9.84,0.75,1.00,1.00,0.71,0.06,0.67,0.19,0.00,0.19
..\data\indiv_files\STAT_C_EN_corrected\2aDec\671.txt,1,16,4,10,4,24,6,14,6,0.58,0.43,0.25,0.00,0.00,0.00,16,16,16,16,0.67,0.67,2.31,3.27,0.87,10.82,0.71,1.00,2.00,1.00,0.14,0.60,0.14,0.00,0.14
..\data\indiv_files\STAT_C_EN_corrected\2aDec\767.txt,1,29,5,20,5,53,7,25,7,0.47,0.28,0.17,0.00,0.00,0.00,29,27,28.30,27.00,0.55,0.54,2.82,3.98,0.85,11.35,0.80,0.67,1.33,0.82,0.08,0.76,0.20,0.00,0.20
..\data\indiv_files\STAT_C_EN_corrected\2aDec\780.txt,1,21,3,13,3,31,3,15,3,0.48,0.20,0.14,0.50,0.50,0.50,21,21,21,21,0.68,0.68,2.67,3.77,0.89,13.15,0.87,1.00,2.00,1.00,0.13,0.83,0.07,0.00,0.07
..\data\indiv_files\STAT_C_EN_corrected\2aDec\693.txt,1,19,4,12,4,31,8,18,8,0.58,0.44,0.21,0.00,0.00,0.00,19,19,19,19,0.61,0.61,2.41,3.41,0.86,10.46,0.67,1.00,1.00,0.71,0.06,0.60,0.11,0.00,0.11
..\data\indiv_files\STAT_C_EN_corrected\2aDec\744.txt,1,13,2,8,2,21,2,11,2,0.52,0.18,0.15,0.00,0.00,0.00,13,13,13,13,0.62,0.62,2.01,2.84,0.84,8.39,0.73,1.00,1.00,0.71,0.09,0.62,0.18,0.00,0.18
..\data\indiv_files\STAT_C_EN_corrected\2aDec\815.txt,1,16,3,10,3,19,3,11,3,0.58,0.27,0.19,1.00,1.00,0.71,16,16,16,16,0.84,0.84,2.60,3.67,0.94,21.91,0.91,1.00,1.00,0.71,0.09,0.86,0.18,0.09,0.27
..\data\indiv_files\STAT_C_EN_corrected\2aDec\764.txt,1,23,4,15,4,34,6,20,6,0.59,0.30,0.17,0.00,0.00,0.00,23,23,23,23,0.68,0.68,2.79,3.94,0.89,13.82,0.75,1.00,3.00,1.22,0.15,0.71,0.15,0.00,0.15
..\data\indiv_files\STAT_C_EN_corrected\2aDec\867.txt,1,17,4,11,4,19,4,11,4,0.58,0.36,0.24,0.00,0.00,0.00,17,17,17,17,0.89,0.89,2.76,3.90,0.96,33.85,1.00,1.00,2.00,1.00,0.18,1.00,0.18,0.00,0.18
..\data\indiv_files\STAT_C_EN_corrected\2aDec\893.txt,1,18,2,11,2,29,3,16,3,0.55,0.19,0.11,0,0,0,18,18,18,18,0.62,0.62,2.36,3.34,0.86,10.33,0.69,0,0,0,0.00,0.64,0.12,0.00,0.12
..\data\indiv_files\STAT_C_EN_corrected\2aDec\535.txt,1,19,4,13,4,32,6,18,6,0.56,0.33,0.21,0.00,0.00,0.00,19,19,19,19,0.59,0.59,2.38,3.36,0.85,10.01,0.72,1.00,1.00,0.71,0.06,0.67,0.11,0.00,0.11
..\data\indiv_files\STAT_C_EN_corrected\2aDec\573.txt,1,18,3,10,3,19,3,10,3,0.53,0.30,0.17,0.00,0.00,0.00,18,18,18,18,0.95,0.95,2.92,4.13,0.98,69.64,1.00,1.00,3.00,1.22,0.30,1.00,0.10,0.10,0.20
..\data\indiv_files\STAT_C_EN_corrected\2aDec\539.txt,1,25,6,17,6,32,6,19,6,0.59,0.32,0.24,0.25,0.25,0.35,25,25,25,25,0.78,0.78,3.12,4.42,0.93,21.13,0.89,0.75,2.25,1.06,0.16,0.92,0.05,0.05,0.11
..\data\indiv_files\STAT_C_EN_corrected\2aDec\728.txt,1,18,4,10,4,26,4,13,4,0.50,0.31,0.22,0.00,0.00,0.00,18,18,18,18,0.69,0.69,2.50,3.53,0.89,12.54,0.77,1.00,1.00,0.71,0.08,0.70,0.15,0.00,0.15
