filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
182.txt,1,20,6,16,5,35,10,23,7,0.66,0.30,0.30,0.00,0.00,0.00,20,20,20,20,0.57,0.57,2.39,3.38,0.84,9.81,0.70,0.71,3.57,1.34,0.22,0.60,0.22,0.04,0.26
183.txt,1,33,11,28,10,51,15,36,10,0.71,0.28,0.33,0.06,0.06,0.17,33,33,32.90,32.60,0.65,0.66,3.27,4.62,0.89,15.42,0.78,0.67,8.00,2.00,0.33,0.93,0.06,0.03,0.08
185.txt,1,33,11,28,9,40,13,31,9,0.78,0.29,0.33,0.19,0.56,0.53,33,33,33,33,0.82,0.82,3.69,5.22,0.95,30.72,0.90,0.81,10.56,2.30,0.42,1.00,0.13,0.06,0.19
186.txt,1,36,8,32,7,54,11,42,9,0.78,0.21,0.22,0.11,0.22,0.33,36,36,34.20,34.30,0.67,0.72,3.46,4.90,0.90,17.04,0.76,0.78,10.89,2.33,0.33,0.64,0.12,0.14,0.26
189.txt,1,38,10,33,9,49,12,37,9,0.76,0.24,0.26,0.11,0.22,0.33,38,38,38,38,0.78,0.78,3.84,5.43,0.93,25.87,0.89,0.89,14.22,2.67,0.43,0.82,0.19,0.03,0.22
191.txt,1,42,12,38,11,69,21,53,17,0.77,0.32,0.29,0.11,0.32,0.40,42,35,34.20,32.50,0.61,0.70,3.58,5.06,0.88,15.68,0.72,0.71,14.29,2.67,0.38,0.56,0.11,0.06,0.17
193.txt,1,29,10,25,9,42,15,29,9,0.69,0.31,0.34,0.10,0.10,0.22,29,29,29,29,0.69,0.69,3.16,4.47,0.90,16.38,0.86,0.80,6.40,1.79,0.28,0.82,0.21,0.07,0.28
194.txt,1,38,9,33,7,51,10,39,7,0.76,0.18,0.24,0.05,0.05,0.16,38,38,37.60,37.60,0.75,0.76,3.76,5.32,0.93,22.82,0.85,0.74,10.32,2.27,0.36,0.91,0.13,0.10,0.23
195.txt,1,41,13,36,11,73,21,57,17,0.78,0.30,0.32,0.03,0.03,0.13,41,35,33.40,32.80,0.56,0.70,3.39,4.80,0.87,13.86,0.63,0.57,9.63,2.19,0.30,0.56,0.14,0.04,0.18
196.txt,1,22,7,18,6,26,8,18,6,0.69,0.33,0.32,0.00,0.00,0.00,22,22,22,22,0.85,0.85,3.05,4.31,0.95,27.60,1.00,1.00,6.00,1.73,0.33,1.00,0.28,0.06,0.33
197.txt,1,45,10,41,9,69,18,51,10,0.74,0.20,0.22,0.09,0.17,0.29,45,37,35.90,36.30,0.65,0.74,3.83,5.42,0.90,18.21,0.80,0.78,14.09,2.65,0.35,0.73,0.18,0.06,0.24
198.txt,1,32,10,27,8,40,14,30,9,0.75,0.30,0.31,0.00,0.00,0.00,32,32,32,32,0.80,0.80,3.58,5.06,0.94,26.48,0.90,0.92,11.08,2.35,0.40,0.82,0.20,0.00,0.20
199.txt,1,39,13,35,12,65,20,44,14,0.68,0.32,0.33,0.08,0.08,0.20,39,33,33.00,31.40,0.60,0.66,3.42,4.84,0.88,14.81,0.80,0.69,6.23,1.77,0.20,0.78,0.23,0.05,0.27
200.txt,1,31,10,26,8,47,12,32,9,0.68,0.28,0.32,0.17,0.33,0.41,31,31,31,31,0.66,0.66,3.20,4.52,0.89,15.47,0.81,0.75,6.75,1.84,0.28,0.67,0.28,0.06,0.34
202.txt,1,38,14,33,13,55,19,39,14,0.71,0.36,0.37,0.25,0.75,0.61,38,34,35.20,33.50,0.69,0.68,3.62,5.12,0.91,18.86,0.85,0.92,10.08,2.25,0.28,0.79,0.18,0.10,0.28
203.txt,1,26,7,23,6,35,8,25,6,0.71,0.24,0.27,0.00,0.00,0.00,26,26,26,26,0.74,0.74,3.11,4.39,0.92,18.47,0.92,0.90,8.10,2.01,0.36,0.88,0.24,0.04,0.28
206.txt,1,64,16,60,15,109,29,83,21,0.76,0.25,0.25,0.09,0.27,0.37,64,33,35.20,35.00,0.59,0.70,4.33,6.13,0.89,17.95,0.72,0.76,18.94,3.08,0.30,0.65,0.12,0.12,0.24
207.txt,1,38,10,33,9,54,14,36,9,0.67,0.25,0.26,0.07,0.07,0.19,38,35,35.80,34.80,0.70,0.70,3.66,5.17,0.91,19.67,0.92,0.93,12.07,2.46,0.36,0.86,0.17,0.06,0.22
208.txt,1,49,13,45,12,77,17,60,14,0.78,0.23,0.27,0.03,0.03,0.13,49,35,36.10,34.20,0.64,0.70,3.95,5.58,0.90,18.13,0.75,0.70,14.70,2.71,0.35,0.80,0.10,0.10,0.20
209.txt,1,37,11,31,9,50,16,35,10,0.70,0.29,0.30,0.21,0.64,0.57,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.89,0.93,12.07,2.46,0.37,0.73,0.20,0.09,0.29
210.txt,1,11,5,8,4,11,5,8,4,0.73,0.50,0.45,0.00,0.00,0.00,11,11,11,11,1.00,1.00,2.35,3.32,1.00,NaN,1.00,1.00,1.00,0.71,0.12,1.00,0.12,0.12,0.25
212.txt,1,42,9,39,8,59,13,45,8,0.76,0.18,0.21,0.05,0.05,0.16,42,36,36.60,37.50,0.71,0.72,3.87,5.47,0.92,21.25,0.87,0.85,14.45,2.69,0.38,0.82,0.20,0.09,0.29
213.txt,1,62,17,57,16,93,25,71,17,0.76,0.24,0.27,0.03,0.03,0.12,62,36,37.10,38.20,0.67,0.72,4.55,6.43,0.91,22.01,0.80,0.73,17.45,2.95,0.34,0.86,0.15,0.06,0.21
214.txt,1,56,15,51,14,97,27,73,19,0.75,0.26,0.27,0.06,0.12,0.24,56,33,36.50,33.30,0.58,0.66,4.02,5.69,0.88,16.54,0.70,0.68,15.56,2.79,0.32,0.64,0.12,0.05,0.18
215.txt,1,24,6,20,6,35,9,24,9,0.69,0.38,0.25,0.25,0.50,0.50,24,24,24,24,0.69,0.69,2.87,4.06,0.89,14.55,0.83,1.00,8.00,2.00,0.33,0.78,0.12,0.12,0.25
216.txt,1,19,6,16,5,25,6,17,5,0.68,0.29,0.32,0.00,0.00,0.00,19,19,19,19,0.76,0.76,2.69,3.80,0.91,16.40,0.94,0.83,4.17,1.44,0.29,1.00,0.24,0.06,0.29
217.txt,1,23,6,20,6,27,6,20,6,0.74,0.30,0.26,0.00,0.00,0.00,23,23,23,23,0.85,0.85,3.13,4.43,0.95,29.42,1.00,1.00,8.00,2.00,0.40,1.00,0.20,0.10,0.30
218.txt,1,47,13,41,11,72,19,52,13,0.72,0.25,0.28,0.04,0.04,0.15,47,32,36.40,32.30,0.65,0.64,3.92,5.54,0.90,18.62,0.79,0.87,17.39,2.95,0.38,0.67,0.21,0.02,0.23
219.txt,1,44,14,40,12,60,16,46,13,0.77,0.28,0.32,0.10,0.19,0.31,44,36,37.40,36.00,0.73,0.72,4.02,5.68,0.92,23.47,0.87,0.90,17.19,2.93,0.41,0.77,0.17,0.07,0.24
220.txt,1,35,13,30,12,53,18,36,13,0.68,0.36,0.37,0.14,0.29,0.38,35,33,33.30,32.30,0.66,0.66,3.40,4.81,0.90,16.50,0.83,0.86,10.29,2.27,0.33,0.73,0.14,0.06,0.19
221.txt,1,50,11,45,10,84,26,63,15,0.75,0.24,0.22,0.08,0.16,0.28,50,33,33.70,30.00,0.60,0.66,3.86,5.46,0.88,16.43,0.71,0.72,12.96,2.55,0.29,0.65,0.13,0.06,0.19
222.txt,1,56,13,50,10,96,18,79,14,0.82,0.18,0.23,0.07,0.30,0.38,56,38,36.90,38.10,0.58,0.76,4.04,5.72,0.88,16.79,0.63,0.57,17.80,2.98,0.39,0.50,0.08,0.09,0.16
224.txt,1,42,6,38,6,67,12,57,12,0.85,0.21,0.14,0.00,0.00,0.00,42,32,34.90,33.80,0.63,0.64,3.63,5.13,0.89,16.44,0.67,0.72,12.96,2.55,0.32,0.50,0.09,0.16,0.25
225.txt,1,52,15,48,14,73,22,55,15,0.75,0.27,0.29,0.14,0.41,0.45,52,36,36.80,35.40,0.71,0.72,4.30,6.09,0.92,23.57,0.87,0.86,16.41,2.86,0.35,0.85,0.20,0.13,0.33
226.txt,1,37,9,33,8,50,15,37,9,0.74,0.24,0.24,0.06,0.06,0.17,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.89,0.94,16.06,2.83,0.46,0.73,0.16,0.05,0.22
228.txt,1,70,18,66,17,130,36,101,23,0.78,0.23,0.26,0.08,0.32,0.40,70,36,35.10,35.40,0.54,0.70,4.34,6.14,0.87,16.62,0.65,0.60,18.00,3.00,0.30,0.67,0.15,0.07,0.22
230.txt,1,52,13,48,12,71,16,57,13,0.80,0.23,0.25,0.07,0.15,0.27,52,37,38.30,37.00,0.73,0.74,4.36,6.17,0.93,25.34,0.84,0.81,17.93,2.99,0.39,0.76,0.12,0.11,0.23
232.txt,1,30,10,26,9,38,14,27,9,0.71,0.33,0.33,0.08,0.08,0.20,30,30,30,30,0.79,0.79,3.44,4.87,0.94,24.31,0.96,0.92,10.08,2.25,0.41,1.00,0.15,0.04,0.19
233.txt,1,37,12,33,11,58,12,46,11,0.79,0.24,0.32,0.16,0.47,0.49,37,35,33.50,34.30,0.64,0.70,3.44,4.86,0.89,15.93,0.72,0.63,7.58,1.95,0.26,0.78,0.17,0.13,0.30
234.txt,1,25,6,23,6,32,6,26,6,0.81,0.23,0.24,0.08,0.08,0.20,25,25,25,25,0.78,0.78,3.12,4.42,0.93,21.13,0.88,0.83,8.33,2.04,0.38,0.86,0.19,0.08,0.27
235.txt,1,31,9,24,6,38,9,29,6,0.76,0.21,0.29,0.06,0.06,0.18,31,31,31,31,0.82,0.82,3.56,5.03,0.94,28.23,0.83,0.75,9.00,2.12,0.41,0.86,0.07,0.14,0.21
237.txt,1,42,14,37,13,59,16,43,13,0.73,0.30,0.33,0.05,0.05,0.16,42,36,37.00,35.30,0.71,0.72,3.87,5.47,0.92,21.25,0.86,0.80,12.80,2.53,0.37,0.93,0.14,0.05,0.19
