filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
115.txt,1,30,9,27,7,50,14,43,9,0.86,0.21,0.30,0.04,0.04,0.14,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.63,0.48,6.26,1.77,0.30,0.90,0.07,0.05,0.12
117.txt,1,29,9,25,5,50,11,44,5,0.88,0.11,0.31,0.03,0.03,0.12,29,29,29.00,29.00,0.58,0.58,2.90,4.10,0.86,12.20,0.57,0.50,9.00,2.12,0.41,1.00,0.05,0.02,0.07
120.txt,1,33,5,31,4,50,10,44,5,0.88,0.11,0.15,0.04,0.04,0.14,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.70,0.69,12.46,2.50,0.41,0.64,0.14,0.00,0.14
121.txt,1,35,5,32,4,50,10,40,4,0.80,0.10,0.14,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.80,0.76,14.44,2.69,0.47,0.80,0.10,0.03,0.12
123.txt,1,31,6,27,4,50,9,41,4,0.82,0.10,0.19,0.04,0.04,0.15,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.66,0.65,9.78,2.21,0.37,0.50,0.10,0.07,0.17
124.txt,1,27,7,22,5,50,14,40,10,0.80,0.25,0.26,0.05,0.05,0.15,27,27,27.00,27.00,0.54,0.54,2.70,3.82,0.84,10.79,0.55,0.57,6.86,1.85,0.30,0.31,0.12,0.03,0.15
126.txt,1,33,9,29,8,50,17,43,13,0.86,0.30,0.27,0.04,0.04,0.14,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.67,0.68,11.56,2.40,0.40,0.64,0.09,0.02,0.12
127.txt,1,28,4,24,3,50,7,43,4,0.86,0.09,0.14,0.00,0.00,0.00,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.56,0.50,6.50,1.80,0.30,0.50,0.07,0.07,0.14
128.txt,1,30,6,27,4,50,12,41,5,0.82,0.12,0.20,0.05,0.05,0.15,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.66,0.59,7.68,1.96,0.32,0.67,0.12,0.02,0.15
130.txt,1,34,5,32,4,50,6,45,4,0.90,0.09,0.15,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.71,0.71,14.29,2.67,0.44,0.67,0.02,0.07,0.09
132.txt,1,33,6,32,5,50,8,49,7,0.98,0.14,0.18,0.07,0.14,0.26,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.65,0.62,11.17,2.36,0.37,0.62,0.10,0.08,0.18
134.txt,1,39,8,35,7,50,14,41,9,0.82,0.22,0.21,0.05,0.05,0.16,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.85,0.89,15.21,2.76,0.41,0.73,0.17,0.07,0.24
137.txt,1,33,9,30,8,50,17,41,11,0.82,0.27,0.27,0.05,0.05,0.16,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.73,0.70,9.80,2.21,0.34,0.69,0.12,0.05,0.17
141.txt,1,34,6,31,5,50,12,42,7,0.84,0.17,0.18,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.74,0.75,13.50,2.60,0.43,0.67,0.10,0.02,0.12
147.txt,1,37,9,31,7,50,13,41,9,0.82,0.22,0.24,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.76,0.65,8.45,2.06,0.32,0.89,0.17,0.07,0.24
148.txt,1,35,7,29,5,50,10,43,7,0.86,0.16,0.20,0.04,0.04,0.14,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.67,0.75,13.50,2.60,0.42,0.55,0.07,0.05,0.12
149.txt,1,38,7,34,6,50,10,43,8,0.86,0.19,0.18,0.00,0.00,0.00,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.79,0.75,11.25,2.37,0.35,0.70,0.16,0.12,0.28
150.txt,1,31,7,29,6,50,13,45,10,0.90,0.22,0.23,0.05,0.05,0.15,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.64,0.68,10.23,2.26,0.33,0.38,0.11,0.09,0.20
154.txt,1,39,6,37,5,50,8,46,6,0.92,0.13,0.15,0.00,0.00,0.00,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.80,0.81,17.93,2.99,0.48,0.70,0.09,0.09,0.17
156.txt,1,34,8,30,7,50,14,42,10,0.84,0.24,0.24,0.05,0.05,0.15,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.71,0.73,11.64,2.41,0.38,0.58,0.12,0.05,0.17
157.txt,1,43,8,38,6,50,8,43,6,0.86,0.14,0.19,0.04,0.04,0.14,43,43,43.00,43.00,0.86,0.86,4.30,6.08,0.96,44.07,0.88,0.89,21.33,3.27,0.56,1.00,0.09,0.12,0.21
158.txt,1,32,8,29,7,50,17,41,11,0.82,0.27,0.25,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.71,0.72,9.39,2.17,0.32,0.67,0.15,0.00,0.15
159.txt,1,34,9,29,7,50,13,41,10,0.82,0.24,0.26,0.05,0.05,0.15,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.71,0.62,8.05,2.01,0.32,0.71,0.17,0.10,0.27
160.txt,1,33,9,31,8,50,13,45,9,0.90,0.20,0.27,0.04,0.04,0.15,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.69,0.65,9.78,2.21,0.33,0.64,0.11,0.09,0.20
161.txt,1,33,7,31,6,50,13,45,9,0.90,0.20,0.21,0.07,0.15,0.27,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.69,0.70,13.37,2.59,0.42,0.55,0.09,0.04,0.13
162.txt,1,33,5,29,4,50,9,40,6,0.80,0.15,0.15,0.04,0.04,0.14,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.72,0.75,13.50,2.60,0.45,0.56,0.10,0.05,0.15
163.txt,1,31,7,26,5,50,14,40,7,0.80,0.17,0.23,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.65,0.61,10.32,2.27,0.42,0.57,0.12,0.00,0.12
164.txt,1,27,6,25,5,50,14,43,8,0.86,0.19,0.22,0.07,0.15,0.27,27,27,27.00,27.00,0.54,0.54,2.70,3.82,0.84,10.79,0.58,0.63,10.70,2.31,0.40,0.40,0.09,0.02,0.12
165.txt,1,36,7,31,6,50,11,40,7,0.80,0.17,0.19,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.78,0.70,11.13,2.36,0.40,0.89,0.15,0.03,0.17
166.txt,1,32,7,29,6,50,11,43,7,0.86,0.16,0.22,0.04,0.04,0.15,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.67,0.57,7.35,1.92,0.30,0.70,0.19,0.05,0.23
167.txt,1,36,8,32,7,50,14,42,9,0.84,0.21,0.22,0.04,0.04,0.15,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.76,0.74,12.57,2.51,0.40,0.67,0.12,0.05,0.17
170.txt,1,30,4,28,3,50,9,44,4,0.88,0.09,0.13,0.00,0.00,0.00,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.64,0.61,8.52,2.06,0.32,0.45,0.09,0.11,0.20
173.txt,1,34,6,32,5,50,8,43,5,0.86,0.12,0.18,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.74,0.70,13.37,2.59,0.44,0.78,0.09,0.05,0.14
174.txt,1,31,5,30,4,50,11,44,6,0.88,0.14,0.16,0.04,0.04,0.14,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.68,0.70,13.37,2.59,0.43,0.50,0.07,0.05,0.11
175.txt,1,29,6,25,5,50,12,41,7,0.82,0.17,0.21,0.00,0.00,0.00,29,29,29.00,29.00,0.58,0.58,2.90,4.10,0.86,12.20,0.61,0.52,6.26,1.77,0.29,0.64,0.07,0.02,0.10
176.txt,1,28,7,24,4,50,16,39,7,0.78,0.18,0.25,0.04,0.04,0.15,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.62,0.57,7.35,1.92,0.33,0.58,0.05,0.05,0.10
177.txt,1,39,7,35,6,50,13,42,9,0.84,0.21,0.18,0.00,0.00,0.00,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.83,0.85,14.45,2.69,0.40,0.69,0.12,0.10,0.21
178.txt,1,37,9,32,8,50,13,40,10,0.80,0.25,0.24,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.80,0.79,11.84,2.43,0.38,0.69,0.12,0.07,0.20
179.txt,1,40,10,35,9,50,12,41,11,0.82,0.27,0.25,0.12,0.38,0.43,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.85,0.79,15.04,2.74,0.46,0.91,0.10,0.05,0.15
182.txt,1,35,11,28,5,50,12,37,5,0.74,0.14,0.31,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.76,0.67,9.33,2.16,0.38,0.86,0.05,0.16,0.22
