filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
261.txt,1,36,13,32,12,50,15,37,12,0.74,0.32,0.36,0.07,0.07,0.18,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.86,0.87,11.27,2.37,0.35,0.85,0.19,0.03,0.22
262.txt,1,35,9,30,7,50,12,37,9,0.74,0.24,0.26,0.07,0.07,0.18,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.81,0.87,11.27,2.37,0.35,0.60,0.24,0.08,0.32
263.txt,1,35,11,30,10,50,14,35,10,0.70,0.29,0.31,0.07,0.07,0.18,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.86,0.87,11.27,2.37,0.37,0.85,0.17,0.00,0.17
264.txt,1,40,9,36,8,50,10,43,9,0.86,0.21,0.23,0.04,0.04,0.14,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.84,0.79,15.04,2.74,0.44,0.90,0.09,0.09,0.19
265.txt,1,34,10,30,9,50,17,37,11,0.74,0.30,0.29,0.12,0.24,0.34,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.81,0.76,9.94,2.23,0.35,0.70,0.19,0.08,0.27
273.txt,1,38,10,36,9,50,11,42,9,0.84,0.21,0.26,0.04,0.04,0.14,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.86,0.75,13.50,2.60,0.43,1.00,0.17,0.07,0.24
275.txt,1,35,13,30,12,50,15,36,12,0.72,0.33,0.37,0.14,0.29,0.38,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.83,0.71,7.14,1.89,0.28,0.86,0.14,0.08,0.22
276.txt,1,37,10,33,9,50,13,39,9,0.78,0.23,0.27,0.06,0.06,0.17,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.85,0.82,11.53,2.40,0.36,0.80,0.10,0.08,0.18
277.txt,1,31,10,26,9,50,13,34,9,0.68,0.26,0.32,0.07,0.07,0.19,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.76,0.71,7.14,1.89,0.29,0.77,0.15,0.03,0.18
279.txt,1,40,13,35,11,50,15,38,12,0.76,0.32,0.33,0.19,0.56,0.53,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.92,0.94,14.06,2.65,0.39,0.78,0.26,0.08,0.34
281.txt,1,34,14,29,12,50,18,36,12,0.72,0.33,0.41,0.13,0.27,0.37,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.81,0.73,8.07,2.01,0.31,0.82,0.22,0.03,0.25
285.txt,1,35,10,30,9,50,15,39,12,0.78,0.31,0.29,0.06,0.06,0.17,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.77,0.83,12.50,2.50,0.38,0.62,0.13,0.05,0.18
287.txt,1,37,11,33,9,50,13,37,9,0.74,0.24,0.30,0.10,0.20,0.32,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.89,0.85,14.45,2.69,0.46,0.89,0.19,0.03,0.22
290.txt,1,35,8,30,6,50,10,35,6,0.70,0.17,0.23,0.07,0.07,0.18,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.86,0.87,11.27,2.37,0.37,0.80,0.14,0.11,0.26
291.txt,1,35,10,30,9,50,12,36,9,0.72,0.25,0.29,0.08,0.08,0.20,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.83,0.77,7.69,1.96,0.28,0.80,0.22,0.11,0.33
292.txt,1,40,11,35,10,50,13,40,11,0.80,0.28,0.28,0.12,0.24,0.34,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.88,0.94,15.06,2.74,0.40,0.75,0.17,0.07,0.25
293.txt,1,33,10,30,9,50,15,35,10,0.70,0.29,0.30,0.06,0.06,0.18,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.86,0.88,12.25,2.47,0.40,0.82,0.14,0.06,0.20
295.txt,1,36,8,32,7,50,10,38,8,0.76,0.21,0.22,0.11,0.21,0.32,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.84,0.84,13.47,2.60,0.42,0.70,0.13,0.11,0.24
297.txt,1,33,10,29,9,50,16,37,11,0.74,0.30,0.30,0.18,0.53,0.51,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.78,0.82,11.53,2.40,0.38,0.62,0.14,0.05,0.19
