subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
152,1,50,11,30,9,84,22,47,15,0.56,0.32,0.22,0.00,0.00,0.00,50,17,16.98,16.78,0.60,0.86,3.86,5.46,0.88,16.43,0.64,0.56,5.06,1.59,0.19,0.55,0.11,0.11,0.21
153,1,42,9,25,7,69,14,41,11,0.59,0.27,0.21,0.09,0.09,0.21,42,19,17.24,17.05,0.61,0.82,3.58,5.06,0.88,15.68,0.61,0.73,5.82,1.71,0.20,0.55,0.12,0.00,0.12
154,1,62,8,33,7,119,14,63,10,0.53,0.16,0.13,0.06,0.06,0.18,62,19,17.39,17.80,0.52,0.91,4.02,5.68,0.86,15.21,0.52,0.56,5.06,1.59,0.14,0.52,0.10,0.05,0.14
155,1,56,18,31,15,97,31,43,17,0.44,0.40,0.32,0.18,0.36,0.43,56,19,16.70,17.62,0.58,0.89,4.02,5.69,0.88,16.54,0.72,0.82,7.36,1.92,0.21,0.62,0.09,0.07,0.16
156,1,53,9,30,6,90,17,46,7,0.51,0.15,0.17,0.10,0.10,0.22,53,18,16.93,16.99,0.59,0.86,3.95,5.59,0.88,16.61,0.65,0.80,6.40,1.79,0.17,0.61,0.09,0.09,0.17
157,1,38,5,19,4,64,9,31,5,0.48,0.16,0.13,0.00,0.00,0.00,38,18,16.55,17.38,0.59,0.87,3.36,4.75,0.87,14.41,0.61,0.70,4.90,1.57,0.23,0.62,0.13,0.00,0.13
158,1,52,7,31,6,122,14,62,8,0.51,0.13,0.13,0.08,0.08,0.20,52,15,16.27,16.61,0.43,0.82,3.33,4.71,0.82,11.75,0.50,0.54,3.77,1.37,0.11,0.52,0.11,0.06,0.18
159,1,57,14,34,11,98,30,52,19,0.53,0.37,0.25,0.08,0.08,0.20,57,15,16.92,17.47,0.58,0.86,4.07,5.76,0.88,16.85,0.65,0.85,9.31,2.16,0.21,0.50,0.04,0.10,0.13
160,1,63,7,36,5,154,19,75,8,0.49,0.11,0.11,0.07,0.07,0.18,63,18,16.49,16.46,0.41,0.84,3.59,5.08,0.82,12.33,0.48,0.60,5.40,1.64,0.12,0.47,0.07,0.08,0.15
161,1,68,10,41,9,136,18,71,9,0.52,0.13,0.15,0.00,0.00,0.00,68,20,17.21,17.40,0.50,0.89,4.12,5.83,0.86,15.12,0.58,0.69,6.23,1.77,0.13,0.56,0.06,0.11,0.17
163,1,52,9,30,8,93,15,49,10,0.53,0.20,0.17,0.22,0.44,0.47,52,16,17.03,17.35,0.56,0.82,3.81,5.39,0.87,15.35,0.61,0.56,2.78,1.18,0.10,0.68,0.16,0.04,0.20
164,1,41,10,23,9,71,25,34,16,0.48,0.47,0.24,0.33,0.67,0.58,41,17,16.26,15.52,0.58,0.80,3.44,4.87,0.87,14.37,0.68,1.00,6.00,1.73,0.18,0.60,0.03,0.03,0.06
165,1,53,10,32,9,123,19,63,12,0.51,0.19,0.19,0.08,0.08,0.20,53,15,16.40,16.96,0.43,0.83,3.38,4.78,0.83,11.95,0.51,0.58,4.08,1.43,0.11,0.50,0.08,0.05,0.13
166,1,66,10,39,9,169,26,80,16,0.47,0.20,0.15,0.00,0.00,0.00,66,17,16.27,16.40,0.39,0.81,3.59,5.08,0.82,12.16,0.49,0.58,4.08,1.43,0.09,0.47,0.11,0.06,0.17
167,1,39,12,20,9,54,18,26,12,0.48,0.46,0.31,0.12,0.12,0.25,39,19,17.38,17.64,0.72,0.90,3.75,5.31,0.92,21.24,0.77,0.88,6.12,1.75,0.27,0.64,0.15,0.08,0.23
169,1,34,0,22,0,52,0,30,0,0.58,0.00,0.00,0.00,0.00,0.00,34,17,16.75,17.56,0.65,0.85,3.33,4.71,0.89,15.96,0.73,0.67,4.00,1.41,0.20,0.64,0.13,0.10,0.23
170,1,54,9,34,8,119,19,66,12,0.55,0.18,0.17,0.09,0.09,0.21,54,13,16.06,16.37,0.45,0.79,3.50,4.95,0.83,12.55,0.52,0.64,4.45,1.49,0.11,0.48,0.14,0.06,0.20
171,1,63,8,40,7,113,16,62,8,0.55,0.13,0.13,0.00,0.00,0.00,63,17,17.24,17.45,0.56,0.85,4.19,5.93,0.88,16.61,0.65,0.79,8.64,2.08,0.18,0.50,0.18,0.06,0.24
172,1,43,5,26,4,81,9,43,5,0.53,0.12,0.12,0.11,0.11,0.24,43,16,16.59,16.64,0.53,0.86,3.38,4.78,0.86,13.24,0.60,0.67,4.00,1.41,0.14,0.60,0.12,0.07,0.19
173,1,47,8,23,6,78,11,34,6,0.44,0.18,0.17,0.12,0.12,0.25,47,17,16.95,17.37,0.60,0.87,3.76,5.32,0.88,16.27,0.68,0.62,3.12,1.25,0.15,0.71,0.15,0.03,0.18
174,1,74,11,43,8,160,22,80,14,0.50,0.17,0.15,0.00,0.00,0.00,74,20,17.36,17.35,0.46,0.87,4.14,5.85,0.85,14.51,0.54,0.53,5.26,1.62,0.12,0.55,0.11,0.09,0.20
175,1,53,11,30,8,73,21,38,13,0.52,0.34,0.21,0.09,0.09,0.21,53,18,18.22,18.33,0.73,0.90,4.39,6.20,0.93,24.97,0.79,0.64,4.45,1.49,0.18,0.80,0.18,0.11,0.29
176,1,44,7,22,5,84,16,39,10,0.46,0.26,0.16,0.00,0.00,0.00,44,13,16.30,16.10,0.52,0.81,3.39,4.80,0.85,13.19,0.56,0.67,4.00,1.41,0.15,0.46,0.13,0.00,0.13
177,1,40,8,24,6,61,12,31,8,0.51,0.26,0.20,0.29,0.57,0.53,40,19,17.00,17.63,0.66,0.85,3.62,5.12,0.90,17.39,0.77,1.00,7.00,1.87,0.23,0.69,0.16,0.10,0.26
178,1,50,7,30,6,94,12,50,8,0.53,0.16,0.14,0.11,0.11,0.24,50,18,17.01,17.02,0.53,0.89,3.65,5.16,0.86,14.20,0.60,0.78,5.44,1.65,0.14,0.58,0.10,0.06,0.16
179,1,55,10,33,9,90,21,46,12,0.51,0.26,0.18,0.08,0.08,0.20,55,18,16.95,17.49,0.61,0.89,4.10,5.80,0.89,17.86,0.72,0.83,8.33,2.04,0.22,0.59,0.17,0.04,0.22
181,1,33,6,18,4,59,13,33,7,0.56,0.21,0.18,0.14,0.14,0.27,33,12,15.63,15.13,0.56,0.72,3.04,4.30,0.86,12.43,0.55,0.57,2.29,1.07,0.12,0.47,0.12,0.06,0.18
182,1,35,11,20,7,68,23,35,13,0.51,0.37,0.31,0.09,0.09,0.21,35,15,15.87,17.00,0.51,0.82,3.00,4.24,0.84,11.64,0.57,0.55,3.27,1.28,0.17,0.47,0.06,0.09,0.14
183,1,40,7,22,6,70,17,34,10,0.49,0.29,0.17,0.08,0.08,0.20,40,16,16.37,16.37,0.57,0.83,3.38,4.78,0.87,14.01,0.65,0.67,5.33,1.63,0.24,0.53,0.06,0.09,0.15
185,1,72,12,43,10,130,23,70,13,0.54,0.19,0.17,0.00,0.00,0.00,72,17,17.62,17.16,0.55,0.89,4.47,6.31,0.88,17.41,0.61,0.71,7.14,1.89,0.14,0.56,0.09,0.13,0.21
