subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
163,1,18,6,9,5,22,10,10,6,0.45,0.60,0.33,0.33,0.33,0.41,18,18,16.54,17.34,0.82,0.90,2.71,3.84,0.94,20.68,0.90,1.00,3.00,1.22,0.30,0.83,0.10,0.00,0.10
164,1,16,7,11,6,21,12,12,7,0.57,0.58,0.44,0.33,0.33,0.41,16,16,15.33,15.50,0.76,0.80,2.47,3.49,0.91,14.80,0.92,1.00,3.00,1.22,0.25,0.86,0.08,0.08,0.17
165,1,19,8,11,7,26,12,13,8,0.50,0.62,0.42,0.25,0.25,0.35,19,18,15.57,16.56,0.73,0.90,2.63,3.73,0.90,14.70,0.85,0.75,2.25,1.06,0.23,0.86,0.15,0.00,0.15
166,1,18,6,12,6,25,7,14,7,0.56,0.50,0.33,0.25,0.25,0.35,18,18,15.12,15.48,0.72,0.90,2.55,3.60,0.90,13.70,0.86,0.75,2.25,1.06,0.21,0.86,0.07,0.14,0.21
167,1,16,7,9,6,20,10,10,7,0.50,0.70,0.44,0.50,0.50,0.50,16,16,16.00,16.00,0.80,0.80,2.53,3.58,0.93,17.47,0.90,1.00,2.00,1.00,0.20,0.83,0.20,0.00,0.20
168,1,16,7,9,6,18,9,10,7,0.56,0.70,0.44,1.00,1.00,0.71,16,16,16,16,0.89,0.89,2.67,3.77,0.96,30.80,0.90,1.00,1.00,0.71,0.10,0.86,0.10,0.10,0.20
170,1,15,7,10,6,18,9,10,6,0.56,0.60,0.47,0.50,0.50,0.50,15,15,15,15,0.83,0.83,2.50,3.54,0.94,19.90,1.00,1.00,2.00,1.00,0.20,1.00,0.10,0.10,0.20
171,1,16,6,10,6,21,8,12,8,0.57,0.67,0.38,0.50,0.50,0.50,16,16,15.38,15.50,0.76,0.80,2.47,3.49,0.91,14.80,0.83,1.00,2.00,1.00,0.17,0.71,0.17,0.08,0.25
172,1,16,6,9,5,18,7,10,6,0.56,0.60,0.38,0.50,0.50,0.50,16,16,16,16,0.89,0.89,2.67,3.77,0.96,30.80,0.90,1.00,2.00,1.00,0.20,0.83,0.10,0.10,0.20
173,1,19,8,9,6,21,9,10,7,0.48,0.70,0.42,0.50,0.50,0.50,19,18,18.18,18.00,0.90,0.90,2.93,4.15,0.97,40.22,0.90,1.00,2.00,1.00,0.20,0.86,0.10,0.00,0.10
174,1,15,7,9,6,18,9,9,6,0.50,0.67,0.47,0.50,0.50,0.50,15,15,15,15,0.83,0.83,2.50,3.54,0.94,19.90,1.00,1.00,2.00,1.00,0.22,1.00,0.11,0.00,0.11
175,1,16,7,10,6,23,12,12,7,0.52,0.58,0.44,0.50,0.50,0.50,16,15,14.39,14.48,0.70,0.75,2.36,3.34,0.88,11.77,0.83,1.00,2.00,1.00,0.17,0.86,0.08,0.08,0.17
177,1,14,7,8,6,18,10,9,7,0.50,0.78,0.50,1.00,2.00,1.00,14,14,14,14,0.78,0.78,2.33,3.30,0.91,14.44,0.89,1.00,2.00,1.00,0.22,1.00,0.11,0.00,0.11
179,1,17,7,10,6,19,9,11,7,0.58,0.64,0.41,0.50,0.50,0.50,17,17,17,17,0.89,0.89,2.76,3.90,0.96,33.85,0.91,1.00,2.00,1.00,0.18,0.86,0.09,0.09,0.18
182,1,18,8,12,6,22,9,12,6,0.55,0.50,0.44,0.50,0.50,0.50,18,16,16.63,16.00,0.82,0.80,2.71,3.84,0.94,20.68,1.00,1.00,2.00,1.00,0.17,1.00,0.08,0.25,0.33
183,1,17,8,10,7,21,11,10,7,0.48,0.70,0.47,0.50,0.50,0.50,17,16,16.28,16.00,0.81,0.80,2.62,3.71,0.93,19.05,1.00,1.00,2.00,1.00,0.20,1.00,0.10,0.00,0.10
185,1,15,8,9,7,17,10,9,7,0.53,0.78,0.53,1.00,1.00,0.71,15,15,15,15,0.88,0.88,2.57,3.64,0.96,27.85,1.00,1.00,1.00,0.71,0.11,1.00,0.22,0.00,0.22
186,1,12,6,7,5,14,7,7,5,0.50,0.71,0.50,1.00,1.00,0.71,12,12,12,12,0.86,0.86,2.27,3.21,0.94,19.62,1.00,1.00,1.00,0.71,0.14,1.00,0.14,0.00,0.14
189,1,19,8,11,7,28,13,14,10,0.50,0.71,0.42,0.50,0.50,0.50,19,16,14.97,13.46,0.68,0.80,2.54,3.59,0.88,12.44,0.79,1.00,2.00,1.00,0.14,0.70,0.07,0.07,0.14
