subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
208,1,49,13,33,11,77,17,40,13,0.52,0.33,0.27,0.00,0.00,0.00,49,16,17.22,16.44,0.64,0.78,3.95,5.58,0.90,18.13,0.82,0.90,8.10,2.01,0.23,0.80,0.15,0.15,0.30
209,1,37,11,22,8,50,16,25,9,0.50,0.36,0.30,0.50,1.00,0.71,37,16,16.99,15.91,0.74,0.78,3.70,5.23,0.92,22.07,0.88,1.00,4.00,1.41,0.16,0.73,0.28,0.12,0.40
210,1,11,5,7,4,11,5,7,4,0.64,0.57,0.45,0,0,0,11,11,11,11,1.00,1.00,2.35,3.32,1.00,NaN,1.00,0,0,0,0.00,1.00,0.14,0.14,0.29
212,1,42,9,29,8,59,13,33,8,0.56,0.24,0.21,0.12,0.12,0.25,42,17,17.40,18.34,0.71,0.90,3.87,5.47,0.92,21.25,0.88,0.88,6.12,1.75,0.21,0.82,0.27,0.12,0.39
213,1,62,17,39,15,93,25,46,16,0.49,0.35,0.27,0.00,0.00,0.00,62,16,17.40,17.93,0.67,0.90,4.55,6.43,0.91,22.01,0.85,0.75,4.50,1.50,0.13,0.86,0.24,0.09,0.33
214,1,56,15,35,13,97,27,46,18,0.47,0.39,0.27,0.14,0.14,0.27,56,19,17.16,17.73,0.58,0.93,4.02,5.69,0.88,16.54,0.76,0.86,5.14,1.60,0.13,0.64,0.20,0.09,0.28
215,1,24,6,15,6,35,9,19,9,0.54,0.47,0.25,0.67,1.33,0.82,24,18,15.60,16.24,0.69,0.90,2.87,4.06,0.89,14.55,0.79,1.00,3.00,1.22,0.16,0.78,0.16,0.16,0.32
216,1,19,6,11,5,25,6,11,5,0.44,0.45,0.32,0,0,0,19,17,15.91,16.35,0.76,0.85,2.69,3.80,0.91,16.40,1.00,0,0,0,0.00,1.00,0.36,0.09,0.45
217,1,23,6,14,6,27,6,14,6,0.52,0.43,0.26,0.00,0.00,0.00,23,17,17.68,17.00,0.85,0.85,3.13,4.43,0.95,29.42,1.00,1.00,2.00,1.00,0.14,1.00,0.29,0.14,0.43
218,1,47,13,27,10,72,19,34,12,0.47,0.35,0.28,0.00,0.00,0.00,47,15,17.17,16.75,0.65,0.85,3.92,5.54,0.90,18.62,0.79,1.00,5.00,1.58,0.15,0.67,0.32,0.03,0.35
219,1,44,14,26,11,60,16,30,12,0.50,0.40,0.32,0.20,0.20,0.32,44,15,17.13,17.33,0.73,0.88,4.02,5.68,0.92,23.47,0.87,1.00,5.00,1.58,0.17,0.77,0.27,0.10,0.37
220,1,35,13,20,11,53,18,24,12,0.45,0.50,0.37,0.50,0.50,0.50,35,18,16.37,15.53,0.66,0.78,3.40,4.81,0.90,16.50,0.83,1.00,2.00,1.00,0.08,0.73,0.21,0.08,0.29
221,1,50,11,32,9,84,26,43,14,0.51,0.33,0.22,0.20,0.20,0.32,50,18,16.63,16.45,0.60,0.83,3.86,5.46,0.88,16.43,0.74,1.00,5.00,1.58,0.12,0.65,0.19,0.09,0.28
222,1,56,13,30,8,96,18,42,12,0.44,0.29,0.23,0.12,0.24,0.34,56,17,17.51,18.15,0.58,0.93,4.04,5.72,0.88,16.79,0.71,0.65,7.12,1.89,0.26,0.50,0.14,0.17,0.31
224,1,42,6,26,6,67,12,37,12,0.55,0.32,0.14,0.00,0.00,0.00,42,16,16.97,17.27,0.63,0.85,3.63,5.13,0.89,16.44,0.70,1.00,5.00,1.58,0.14,0.50,0.14,0.24,0.38
225,1,52,15,35,13,73,22,40,14,0.55,0.35,0.29,0.29,0.57,0.53,52,16,17.16,16.91,0.71,0.80,4.30,6.09,0.92,23.57,0.88,0.86,5.14,1.60,0.15,0.85,0.28,0.17,0.45
226,1,37,9,20,7,50,15,23,8,0.46,0.35,0.24,0.00,0.00,0.00,37,18,16.97,15.68,0.74,0.80,3.70,5.23,0.92,22.07,0.87,1.00,4.00,1.41,0.17,0.73,0.26,0.09,0.35
228,1,70,18,45,16,130,36,64,22,0.49,0.34,0.26,0.23,0.69,0.59,70,16,16.84,17.29,0.54,0.87,4.34,6.14,0.87,16.62,0.70,0.69,6.23,1.77,0.14,0.67,0.23,0.11,0.34
230,1,51,12,32,10,70,15,37,11,0.53,0.30,0.24,0.12,0.12,0.25,51,18,17.78,17.43,0.73,0.87,4.31,6.10,0.93,24.75,0.86,0.88,6.12,1.75,0.19,0.75,0.19,0.16,0.35
232,1,30,10,17,9,38,14,17,9,0.45,0.53,0.33,0.50,0.50,0.50,30,16,17.13,16.59,0.79,0.80,3.44,4.87,0.94,24.31,1.00,1.00,2.00,1.00,0.12,1.00,0.24,0.06,0.29
233,1,37,12,25,10,58,12,32,10,0.55,0.31,0.32,0.40,0.80,0.63,37,15,16.70,16.54,0.64,0.78,3.44,4.86,0.89,15.93,0.78,0.80,3.20,1.26,0.12,0.78,0.25,0.19,0.44
234,1,25,6,15,5,32,6,16,5,0.50,0.31,0.24,0.00,0.00,0.00,25,17,16.95,15.77,0.78,0.85,3.12,4.42,0.93,21.13,0.94,1.00,2.00,1.00,0.12,0.86,0.31,0.12,0.44
235,1,31,9,16,6,38,9,18,6,0.47,0.33,0.29,0.20,0.20,0.32,31,18,17.96,18.00,0.82,0.90,3.56,5.03,0.94,28.23,0.89,0.80,3.20,1.26,0.22,0.86,0.11,0.22,0.33
237,1,42,14,27,13,59,16,31,13,0.53,0.42,0.33,0.12,0.12,0.25,42,18,17.29,16.74,0.71,0.82,3.87,5.47,0.92,21.25,0.87,0.75,4.50,1.50,0.19,0.93,0.19,0.06,0.26
240,1,41,14,25,12,60,18,30,13,0.50,0.43,0.34,0.57,2.29,1.07,41,16,17.28,16.59,0.68,0.83,3.74,5.29,0.91,19.12,0.83,1.00,7.00,1.87,0.23,0.73,0.23,0.10,0.33
241,1,24,8,14,6,28,9,14,6,0.50,0.43,0.33,0.00,0.00,0.00,24,17,17.82,17.21,0.86,0.85,3.21,4.54,0.95,31.28,1.00,1.00,1.00,0.71,0.07,1.00,0.43,0.00,0.43
242,1,38,10,23,9,51,16,26,9,0.51,0.35,0.26,0.00,0.00,0.00,38,18,16.90,16.79,0.75,0.88,3.76,5.32,0.93,22.82,0.88,1.00,6.00,1.73,0.23,0.82,0.19,0.12,0.31
243,1,48,13,31,11,87,23,41,14,0.47,0.34,0.27,0.11,0.11,0.24,48,18,16.66,17.36,0.55,0.86,3.64,5.15,0.87,14.56,0.76,0.78,5.44,1.65,0.17,0.71,0.20,0.02,0.22
246,1,36,11,19,8,67,20,30,13,0.45,0.43,0.31,1.00,2.00,1.00,36,17,16.08,16.45,0.54,0.90,3.11,4.40,0.85,12.36,0.63,1.00,2.00,1.00,0.07,0.53,0.20,0.07,0.27
248,1,39,12,24,10,59,18,27,11,0.46,0.41,0.31,0.00,0.00,0.00,39,16,16.53,15.69,0.66,0.78,3.59,5.08,0.90,17.44,0.89,1.00,2.00,1.00,0.07,0.81,0.30,0.04,0.33
249,1,47,14,28,12,70,22,36,15,0.51,0.42,0.30,0.33,0.67,0.58,47,16,17.37,16.99,0.67,0.85,3.97,5.62,0.91,19.68,0.78,1.00,6.00,1.73,0.17,0.71,0.19,0.08,0.28
251,1,44,8,23,5,64,16,28,7,0.44,0.25,0.18,0.00,0.00,0.00,44,16,17.14,16.69,0.69,0.85,3.89,5.50,0.91,20.05,0.82,1.00,6.00,1.73,0.21,0.73,0.18,0.04,0.21
252,1,42,13,25,11,56,18,28,12,0.50,0.43,0.31,0.38,1.12,0.75,42,17,17.60,18.02,0.75,0.90,3.97,5.61,0.93,24.46,0.89,0.88,6.12,1.75,0.25,0.90,0.21,0.11,0.32
253,1,38,12,22,10,75,26,33,15,0.44,0.45,0.32,0.33,0.33,0.41,38,16,15.47,15.62,0.51,0.72,3.10,4.39,0.84,11.91,0.67,0.67,1.33,0.82,0.06,0.50,0.24,0.06,0.30
254,1,33,12,18,9,49,14,21,9,0.43,0.43,0.36,1.00,2.00,1.00,33,16,16.69,16.20,0.67,0.78,3.33,4.71,0.90,16.64,0.86,1.00,2.00,1.00,0.10,0.73,0.29,0.10,0.38
256,1,55,14,32,12,101,26,49,17,0.49,0.35,0.25,0.22,0.44,0.47,55,16,16.87,16.85,0.54,0.85,3.87,5.47,0.87,15.22,0.65,0.78,5.44,1.65,0.14,0.48,0.18,0.10,0.29
257,1,53,11,32,9,74,16,36,11,0.49,0.31,0.21,0.00,0.00,0.00,53,19,17.62,17.66,0.72,0.90,4.36,6.16,0.92,24.10,0.89,0.89,7.11,1.89,0.22,0.80,0.17,0.17,0.33
258,1,32,16,21,13,44,17,23,13,0.52,0.57,0.50,0.00,0.00,0.00,32,16,16.94,17.09,0.73,0.85,3.41,4.82,0.92,19.53,0.91,0.50,1.00,0.71,0.09,1.00,0.26,0.04,0.30
260,1,36,10,21,8,54,17,26,9,0.48,0.35,0.28,0.00,0.00,0.00,36,17,16.48,17.24,0.67,0.88,3.46,4.90,0.90,17.04,0.81,0.75,2.25,1.06,0.12,0.75,0.27,0.08,0.35
261,1,59,18,35,15,86,24,43,17,0.50,0.40,0.31,0.12,0.12,0.25,59,17,17.73,17.82,0.69,0.89,4.50,6.36,0.92,22.87,0.81,0.88,6.12,1.75,0.16,0.81,0.16,0.09,0.26
263,1,52,16,34,14,82,26,42,16,0.51,0.38,0.31,0.00,0.00,0.00,52,19,16.85,17.09,0.63,0.84,4.06,5.74,0.90,18.52,0.81,0.67,2.67,1.15,0.10,0.78,0.26,0.12,0.38
264,1,46,10,29,9,59,12,34,10,0.58,0.29,0.22,0.08,0.08,0.20,46,19,18.13,17.91,0.78,0.95,4.23,5.99,0.94,29.01,0.85,0.77,7.69,1.96,0.29,0.91,0.15,0.12,0.26
265,1,35,10,20,8,54,18,26,11,0.48,0.42,0.29,0.25,0.25,0.35,35,17,16.47,16.61,0.65,0.80,3.37,4.76,0.89,15.94,0.77,0.50,1.00,0.71,0.08,0.70,0.31,0.12,0.42
266,1,36,11,23,9,49,19,25,10,0.51,0.40,0.31,0.00,0.00,0.00,36,19,16.68,15.80,0.73,0.82,3.64,5.14,0.92,21.34,0.92,1.00,4.00,1.41,0.16,0.92,0.24,0.04,0.28
272,1,36,9,21,7,47,12,22,8,0.47,0.36,0.25,0.33,0.67,0.58,36,18,17.36,17.43,0.77,0.88,3.71,5.25,0.93,24.15,0.95,1.00,6.00,1.73,0.27,0.89,0.18,0.14,0.32
