subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
195,1,36,7,33,6,50,8,40,6,0.80,0.15,0.19,0.09,0.17,0.29,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.82,0.83,15.70,2.80,0.47,0.88,0.15,0.03,0.17
197,1,38,10,35,8,50,16,39,8,0.78,0.21,0.26,0.00,0.00,0.00,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.90,0.95,18.05,3.00,0.49,0.77,0.10,0.05,0.15
198,1,32,7,31,6,50,9,43,7,0.86,0.16,0.22,0.05,0.05,0.16,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.72,0.75,11.25,2.37,0.35,0.89,0.16,0.05,0.21
199,1,35,7,32,6,50,10,41,8,0.82,0.20,0.20,0.06,0.06,0.17,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.78,0.83,12.50,2.50,0.37,0.67,0.17,0.10,0.27
200,1,39,7,36,6,50,10,42,7,0.84,0.17,0.18,0.05,0.05,0.15,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.86,0.82,14.73,2.71,0.43,0.83,0.14,0.17,0.31
210,1,34,11,32,10,50,19,40,12,0.80,0.30,0.32,0.05,0.05,0.15,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.80,0.76,12.19,2.47,0.40,0.77,0.12,0.03,0.15
213,1,36,4,32,3,50,6,37,3,0.74,0.08,0.11,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.86,0.89,15.21,2.76,0.46,0.80,0.14,0.05,0.19
217,1,37,12,31,9,50,19,39,11,0.78,0.28,0.32,0.05,0.05,0.16,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.79,0.70,9.80,2.21,0.36,0.87,0.08,0.03,0.10
218,1,34,6,31,5,50,8,44,6,0.88,0.14,0.18,0.04,0.04,0.14,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.70,0.72,12.96,2.55,0.41,0.71,0.11,0.07,0.18
221,1,35,6,32,5,50,6,42,5,0.84,0.12,0.17,0.05,0.05,0.15,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.76,0.76,12.19,2.47,0.38,0.75,0.17,0.07,0.24
222,1,38,9,36,7,50,10,48,8,0.96,0.17,0.24,0.04,0.04,0.14,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.75,0.67,12.00,2.45,0.38,0.89,0.10,0.12,0.23
224,1,39,6,34,5,50,6,41,5,0.82,0.12,0.15,0.04,0.04,0.14,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.83,0.80,16.00,2.83,0.49,0.89,0.07,0.07,0.15
225,1,32,5,29,4,50,11,40,4,0.80,0.10,0.16,0.07,0.07,0.18,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.72,0.93,13.07,2.56,0.35,0.56,0.20,0.05,0.25
228,1,37,7,32,6,50,7,39,6,0.78,0.15,0.19,0.12,0.38,0.43,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.82,0.83,16.67,2.89,0.51,0.70,0.10,0.03,0.13
230,1,38,8,36,7,50,10,46,7,0.92,0.15,0.21,0.12,0.50,0.50,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.78,0.75,18.00,3.00,0.52,0.89,0.04,0.04,0.09
232,1,38,5,34,4,50,7,40,4,0.80,0.10,0.13,0.00,0.00,0.00,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.85,0.87,17.39,2.95,0.50,0.70,0.05,0.12,0.17
233,1,36,8,34,7,50,9,47,7,0.94,0.15,0.22,0.03,0.03,0.13,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.72,0.68,14.23,2.67,0.45,0.57,0.13,0.06,0.19
235,1,36,11,29,7,50,13,36,7,0.72,0.19,0.31,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.81,0.84,13.47,2.60,0.44,0.83,0.11,0.11,0.22
237,1,41,4,37,3,50,5,41,3,0.82,0.07,0.10,0.00,0.00,0.00,41,41,41.00,41.00,0.82,0.82,4.10,5.80,0.95,33.49,0.90,0.96,22.04,3.32,0.56,0.78,0.07,0.12,0.20
243,1,35,9,29,7,50,15,37,8,0.74,0.22,0.26,0.06,0.06,0.17,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.78,0.71,8.47,2.06,0.32,0.85,0.16,0.00,0.16
246,1,39,6,35,5,50,7,43,5,0.86,0.12,0.15,0.09,0.17,0.29,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.81,0.74,12.57,2.51,0.40,0.80,0.09,0.14,0.23
248,1,38,5,35,4,50,5,42,4,0.84,0.10,0.13,0.00,0.00,0.00,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.83,0.77,13.14,2.56,0.40,0.80,0.17,0.07,0.24
249,1,37,2,36,2,50,2,47,2,0.94,0.04,0.05,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.77,0.77,15.38,2.77,0.43,0.56,0.17,0.06,0.23
253,1,39,9,34,6,50,12,41,8,0.82,0.20,0.23,0.05,0.05,0.15,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.83,0.81,13.76,2.62,0.41,0.89,0.10,0.12,0.22
260,1,41,13,36,10,50,14,39,10,0.78,0.26,0.32,0.05,0.05,0.16,41,41,41.00,41.00,0.82,0.82,4.10,5.80,0.95,33.49,0.92,0.89,15.21,2.76,0.44,0.93,0.13,0.03,0.15
261,1,39,10,35,8,50,11,41,9,0.82,0.22,0.26,0.10,0.19,0.31,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.85,0.76,12.19,2.47,0.39,0.86,0.17,0.15,0.32
263,1,41,6,38,5,50,8,45,5,0.90,0.11,0.15,0.04,0.04,0.14,41,41,41.00,41.00,0.82,0.82,4.10,5.80,0.95,33.49,0.84,0.85,19.59,3.13,0.51,0.75,0.09,0.13,0.22
265,1,39,5,34,4,50,7,39,5,0.78,0.13,0.13,0.00,0.00,0.00,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.87,0.82,11.53,2.40,0.36,0.88,0.15,0.21,0.36
266,1,41,8,36,5,50,13,40,6,0.80,0.15,0.20,0.00,0.00,0.00,41,41,41.00,41.00,0.82,0.82,4.10,5.80,0.95,33.49,0.90,0.88,19.36,3.11,0.55,0.90,0.07,0.05,0.12
272,1,40,10,37,9,50,12,41,9,0.82,0.22,0.25,0.11,0.21,0.32,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.90,0.84,13.47,2.60,0.39,0.92,0.17,0.07,0.24
273,1,40,10,37,8,50,17,42,10,0.84,0.24,0.25,0.04,0.04,0.14,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.88,0.88,19.36,3.11,0.52,0.83,0.07,0.05,0.12
274,1,33,6,30,5,50,10,42,7,0.84,0.17,0.18,0.04,0.04,0.15,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.71,0.74,12.57,2.51,0.40,0.70,0.10,0.05,0.14
275,1,37,7,33,6,50,12,38,7,0.76,0.18,0.19,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.87,0.89,15.21,2.76,0.45,0.82,0.13,0.05,0.18
276,1,35,5,30,2,50,9,41,5,0.82,0.12,0.14,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.73,0.79,15.04,2.74,0.46,0.75,0.10,0.05,0.15
277,1,28,6,23,3,50,10,36,3,0.72,0.08,0.21,0.00,0.00,0.00,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.64,0.67,8.00,2.00,0.33,0.50,0.11,0.08,0.19
278,1,36,6,33,5,50,8,40,5,0.80,0.12,0.17,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.82,0.80,12.80,2.53,0.40,0.91,0.07,0.10,0.17
281,1,38,3,34,2,50,4,41,2,0.82,0.05,0.08,0.00,0.00,0.00,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.83,0.81,17.93,2.99,0.54,0.80,0.15,0.05,0.20
290,1,39,8,35,7,50,8,45,7,0.90,0.16,0.21,0.08,0.17,0.29,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.78,0.67,10.67,2.31,0.36,0.88,0.18,0.09,0.27
292,1,32,6,29,5,50,12,43,8,0.86,0.19,0.19,0.04,0.04,0.13,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.67,0.68,12.89,2.54,0.44,0.57,0.07,0.07,0.14
293,1,37,4,32,2,50,6,40,2,0.80,0.05,0.11,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.80,0.70,9.80,2.21,0.35,0.83,0.23,0.10,0.33
295,1,39,7,36,6,50,8,42,7,0.84,0.17,0.18,0.04,0.04,0.15,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.86,0.83,15.70,2.80,0.45,0.80,0.07,0.14,0.21
297,1,36,6,32,5,50,7,40,5,0.80,0.12,0.17,0.06,0.06,0.17,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.80,0.89,14.22,2.67,0.40,0.80,0.12,0.07,0.20
299,1,39,6,34,5,50,10,39,6,0.78,0.15,0.15,0.00,0.00,0.00,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.87,1.00,17.00,2.92,0.44,0.67,0.15,0.08,0.23
301,1,35,5,31,4,50,6,44,4,0.88,0.09,0.14,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.70,0.64,11.57,2.41,0.41,0.60,0.11,0.11,0.23
