subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
784,1,29,6,18,6,50,10,25,10,0.50,0.40,0.21,0.00,0.00,0.00,29,29,29.00,29.00,0.58,0.58,2.90,4.10,0.86,12.20,0.72,0.75,2.25,1.06,0.12,0.69,0.24,0.00,0.24
811,1,28,8,20,8,50,13,30,13,0.60,0.43,0.29,0.33,0.33,0.41,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.67,0.67,1.33,0.82,0.07,0.59,0.23,0.07,0.30
917,1,35,8,24,8,50,8,26,8,0.52,0.31,0.23,0.33,0.33,0.41,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.92,1.00,3.00,1.22,0.12,0.86,0.23,0.12,0.35
748,1,37,5,25,5,50,8,34,8,0.68,0.24,0.14,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.74,0.83,4.17,1.44,0.15,0.53,0.29,0.03,0.32
552,1,35,9,23,9,50,10,29,10,0.58,0.34,0.26,0.33,0.33,0.41,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.79,1.00,3.00,1.22,0.10,0.65,0.24,0.07,0.31
511,1,38,10,22,10,50,12,27,12,0.54,0.44,0.26,0.14,0.14,0.27,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.81,0.71,3.57,1.34,0.19,0.86,0.19,0.04,0.22
698,1,34,6,24,6,50,7,30,7,0.60,0.23,0.18,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.80,1.00,4.00,1.41,0.13,0.75,0.13,0.13,0.27
659,1,36,8,23,8,50,8,28,8,0.56,0.29,0.22,0.67,1.33,0.82,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.82,1.00,3.00,1.22,0.11,0.75,0.25,0.18,0.43
644,1,31,8,18,8,50,10,24,10,0.48,0.42,0.26,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.75,1.00,1.00,0.71,0.04,0.62,0.33,0.08,0.42
850,1,28,9,17,9,50,12,26,12,0.52,0.46,0.32,0.00,0.00,0.00,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.65,1.00,1.00,0.71,0.04,0.62,0.31,0.00,0.31
908,1,33,6,20,6,50,8,27,8,0.54,0.30,0.18,0.20,0.20,0.32,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.74,1.00,5.00,1.58,0.19,0.60,0.19,0.04,0.22
609,1,35,9,22,9,50,11,28,11,0.56,0.39,0.26,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.79,1.00,4.00,1.41,0.14,0.62,0.25,0.04,0.29
776,1,33,6,19,6,50,9,26,9,0.52,0.35,0.18,0.33,0.67,0.58,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.73,0.83,4.17,1.44,0.19,0.64,0.15,0.04,0.19
843,1,37,9,20,9,50,9,24,9,0.48,0.38,0.24,0.67,1.33,0.82,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.83,1.00,3.00,1.22,0.12,0.79,0.25,0.04,0.29
