subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
220,1,34,5,31,4,50,9,45,7,0.90,0.16,0.15,0.04,0.04,0.13,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.69,0.71,14.29,2.67,0.44,0.56,0.09,0.04,0.13
221,1,40,6,36,5,50,8,42,5,0.84,0.12,0.15,0.08,0.15,0.28,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.86,0.85,18.62,3.05,0.52,0.89,0.10,0.05,0.14
222,1,45,9,43,8,50,10,47,9,0.94,0.19,0.20,0.09,0.28,0.38,45,45,45.00,45.00,0.90,0.90,4.50,6.36,0.97,63.08,0.91,0.88,24.50,3.50,0.60,1.00,0.13,0.04,0.17
224,1,36,4,32,3,50,6,44,5,0.88,0.11,0.11,0.05,0.05,0.16,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.73,0.84,13.47,2.60,0.36,0.50,0.09,0.14,0.23
225,1,30,5,28,4,50,10,45,6,0.90,0.13,0.17,0.00,0.00,0.00,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.62,0.58,8.65,2.08,0.33,0.62,0.09,0.09,0.18
229,1,33,4,29,3,50,7,42,4,0.84,0.10,0.12,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.69,0.68,12.89,2.54,0.45,0.62,0.07,0.05,0.12
230,1,37,7,34,6,50,9,46,7,0.92,0.15,0.19,0.04,0.04,0.15,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.74,0.78,14.09,2.65,0.39,0.58,0.11,0.09,0.20
234,1,34,6,32,5,50,11,43,6,0.86,0.14,0.18,0.07,0.15,0.27,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.74,0.78,16.33,2.86,0.49,0.44,0.09,0.07,0.16
237,1,33,7,29,6,50,14,41,10,0.82,0.24,0.21,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.71,0.76,12.19,2.47,0.39,0.55,0.15,0.02,0.17
241,1,38,3,34,2,50,4,45,3,0.90,0.07,0.08,0.03,0.03,0.12,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.76,0.69,15.12,2.75,0.49,0.88,0.09,0.02,0.11
244,1,31,8,28,7,50,14,39,8,0.78,0.21,0.26,0.11,0.21,0.32,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.72,0.68,8.89,2.11,0.33,0.69,0.13,0.05,0.18
246,1,33,6,29,5,50,11,40,7,0.80,0.17,0.18,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.72,0.67,8.00,2.00,0.30,0.73,0.10,0.12,0.23
247,1,43,3,39,2,50,3,43,2,0.86,0.05,0.07,0.00,0.00,0.00,43,43,43.00,43.00,0.86,0.86,4.30,6.08,0.96,44.07,0.91,0.92,20.17,3.18,0.51,0.80,0.14,0.07,0.21
248,1,33,5,30,4,50,7,45,4,0.90,0.09,0.15,0.04,0.04,0.13,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.67,0.57,9.14,2.14,0.36,0.80,0.13,0.09,0.22
249,1,34,4,28,3,50,8,42,5,0.84,0.12,0.12,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.67,0.65,11.12,2.36,0.40,0.44,0.07,0.10,0.17
251,1,38,5,36,4,50,7,48,6,0.96,0.12,0.13,0.07,0.15,0.27,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.75,0.70,13.37,2.59,0.40,0.56,0.19,0.06,0.25
252,1,39,5,35,4,50,5,42,4,0.84,0.10,0.13,0.04,0.04,0.14,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.83,0.81,17.93,2.99,0.52,0.75,0.07,0.10,0.17
253,1,39,11,36,10,50,15,46,14,0.92,0.30,0.28,0.14,0.57,0.53,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.78,0.75,15.75,2.81,0.46,0.70,0.11,0.07,0.17
254,1,37,7,33,6,50,11,40,7,0.80,0.17,0.19,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.82,0.86,10.29,2.27,0.30,0.70,0.23,0.12,0.35
255,1,34,10,29,9,50,16,39,13,0.78,0.33,0.29,0.15,0.45,0.47,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.74,0.70,9.80,2.21,0.36,0.73,0.05,0.05,0.10
256,1,34,7,30,5,50,9,43,5,0.86,0.12,0.21,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.70,0.68,11.56,2.40,0.40,0.62,0.14,0.07,0.21
259,1,36,9,31,7,50,10,42,7,0.84,0.17,0.25,0.04,0.04,0.14,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.74,0.68,11.56,2.40,0.40,0.70,0.12,0.05,0.17
260,1,36,9,34,8,50,15,44,11,0.88,0.25,0.25,0.05,0.05,0.15,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.77,0.82,14.73,2.71,0.41,0.70,0.14,0.07,0.20
261,1,29,5,25,4,50,12,42,8,0.84,0.19,0.17,0.00,0.00,0.00,29,29,29.00,29.00,0.58,0.58,2.90,4.10,0.86,12.20,0.60,0.56,7.84,1.98,0.33,0.60,0.07,0.05,0.12
263,1,33,6,29,5,50,10,40,7,0.80,0.17,0.18,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.72,0.68,8.89,2.11,0.33,0.67,0.12,0.12,0.25
265,1,39,11,34,9,50,15,43,12,0.86,0.28,0.28,0.05,0.05,0.15,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.79,0.77,13.14,2.56,0.40,0.78,0.12,0.12,0.23
267,1,27,7,24,6,50,12,38,8,0.76,0.21,0.26,0.11,0.21,0.32,27,27,27.00,27.00,0.54,0.54,2.70,3.82,0.84,10.79,0.63,0.63,7.58,1.95,0.32,0.55,0.16,0.00,0.16
268,1,27,8,25,7,50,20,45,16,0.90,0.36,0.30,0.10,0.19,0.31,27,27,27.00,27.00,0.54,0.54,2.70,3.82,0.84,10.79,0.56,0.52,5.76,1.70,0.24,0.50,0.09,0.07,0.16
269,1,34,7,31,6,50,10,40,7,0.80,0.17,0.21,0.04,0.04,0.14,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.78,0.75,13.50,2.60,0.45,0.75,0.07,0.03,0.10
270,1,40,11,38,10,50,12,45,11,0.90,0.24,0.28,0.07,0.14,0.27,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.84,0.82,18.89,3.07,0.51,0.86,0.16,0.04,0.20
272,1,36,5,32,4,50,8,41,5,0.82,0.12,0.14,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.78,0.76,14.44,2.69,0.46,0.75,0.10,0.07,0.17
273,1,39,7,35,6,50,9,42,6,0.84,0.14,0.18,0.00,0.00,0.00,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.83,0.79,15.04,2.74,0.45,0.83,0.07,0.07,0.14
274,1,32,8,28,7,50,13,39,8,0.78,0.21,0.25,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.72,0.74,10.32,2.27,0.36,0.69,0.10,0.03,0.13
275,1,34,6,32,5,50,11,43,7,0.86,0.16,0.18,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.74,0.77,15.38,2.77,0.47,0.67,0.07,0.02,0.09
276,1,39,7,33,5,50,8,42,5,0.84,0.12,0.18,0.00,0.00,0.00,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.79,0.76,14.44,2.69,0.45,0.70,0.07,0.10,0.17
277,1,31,6,27,6,50,7,44,7,0.88,0.16,0.19,0.04,0.04,0.14,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.61,0.58,8.65,2.08,0.34,0.60,0.14,0.02,0.16
278,1,38,6,36,5,50,9,46,7,0.92,0.15,0.16,0.04,0.04,0.14,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.78,0.73,13.88,2.63,0.41,0.62,0.20,0.07,0.26
281,1,32,6,29,5,50,9,44,6,0.88,0.14,0.19,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.66,0.58,8.65,2.08,0.34,0.75,0.07,0.07,0.14
282,1,42,6,38,5,50,8,45,6,0.90,0.13,0.14,0.05,0.05,0.15,42,42,42.00,42.00,0.84,0.84,4.20,5.94,0.96,38.12,0.84,0.81,13.76,2.62,0.38,0.85,0.16,0.07,0.22
284,1,30,7,23,5,50,12,36,7,0.72,0.19,0.23,0.06,0.06,0.17,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.64,0.65,7.12,1.89,0.31,0.58,0.11,0.03,0.14
285,1,30,6,28,5,50,15,42,8,0.84,0.19,0.20,0.04,0.04,0.14,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.67,0.69,12.46,2.50,0.43,0.40,0.10,0.05,0.14
